Argument,In_Stability_Impact,Out_Stability_Impact
a1,0,1
a2,1,0
a7,0,0
a9,0,1
a11,0,1
a12,0,1
a13,1,0
a14,1,0
a16,0,0
a20,1,0
a21,0,0
a22,1,1
a23,0,0
a24,0,1
a27,1,0
a29,0,0
a30,0,0
a31,1,0
a34,1,1
a35,1,0
a37,1,1
a38,0,1
a40,0,1
a42,0,0
a46,1,1
a49,0,0
a59,0,0
a63,1,0
a66,1,0
a67,1,0
a68,1,0
a71,0,1
a72,0,0
a73,1,0
a74,0,0
a75,0,1
a78,0,0
a79,1,0
a81,0,1
a82,0,0
a83,1,0
a84,1,0
a88,0,1
a91,1,0
a93,1,0
a95,1,0
a97,1,0
a101,0,1
a102,0,0
a103,1,0
a104,0,0
a105,0,1
a109,0,0
a110,1,1
a111,1,0
a112,1,0
a117,1,0
a126,0,0
a128,0,1
a131,1,0
a134,0,1
a135,0,0
a136,0,0
a137,0,1
a138,0,0
a140,1,0
a141,0,1
a143,1,1
a144,1,0
a145,1,1
a146,1,0
a148,1,0
a150,1,0
a152,1,1
a154,1,0
a155,1,0
a157,1,1
a162,1,0
a164,0,0
a165,0,0
a167,0,1
a171,0,0
a172,0,0
a173,1,1
a174,0,0
a175,0,0
a178,1,0
a179,1,1
a180,0,0
a184,1,0
a186,0,0
a188,1,0
a189,0,0
a192,0,1
a194,1,0
a195,1,0
a196,0,0
a198,0,0
a199,0,0
a201,1,0
a203,1,0
a204,0,0
a205,1,1
a206,1,0
a207,1,0
a209,0,1
a210,0,0
a211,1,0
a212,1,0
a213,0,0
a217,0,0
a218,1,1
a219,0,0
a222,1,0
a224,1,0
a226,1,0
a227,0,1
a229,0,1
a230,1,0
a231,0,0
a232,0,0
a235,0,0
a236,1,0
a237,1,0
a240,1,0
a241,0,0
a243,1,0
a245,0,0
a246,0,0
a247,0,0
a248,0,1
a250,0,0
a251,0,0
a252,1,0
a253,1,0
a255,0,1
a256,0,1
a260,0,1
a261,0,0
a262,1,1
a264,1,0
a265,1,0
a267,0,0
a269,1,0
a271,0,1
a272,1,0
a277,0,0
a279,1,0
a280,0,0
a284,1,0
a285,0,0
a289,0,1
a293,1,1
a295,1,1
a296,1,0
a297,0,0
a298,0,1
a299,0,0
a302,1,0
a304,1,1
a306,0,0
a309,0,0
a310,0,0
a311,0,0
a312,0,1
a313,0,0
a314,1,0
a315,0,1
a319,0,1
a321,1,0
a324,0,0
a325,0,0
a327,0,0
a328,0,1
a329,1,0
a330,0,0
a333,0,0
a334,1,0
a0,1,1
a3,0,1
a4,0,1
a5,1,1
a8,1,1
a10,1,0
a18,1,1
a19,1,0
a28,0,1
a32,1,0
a33,0,0
a36,1,0
a44,0,0
a45,0,1
a48,1,1
a50,0,1
a52,1,0
a57,0,0
a62,1,0
a69,1,0
a76,0,0
a80,0,0
a85,1,1
a87,1,0
a89,0,1
a94,1,0
a98,0,0
a99,0,0
a108,1,0
a113,1,0
a114,0,0
a115,1,0
a118,0,1
a119,0,0
a124,0,1
a127,0,0
a129,1,0
a130,1,0
a132,1,0
a133,1,0
a142,1,0
a156,0,1
a159,1,0
a160,1,0
a161,0,1
a166,1,1
a176,0,1
a177,1,1
a181,0,0
a187,0,1
a190,0,0
a197,1,1
a200,0,0
a202,1,0
a215,1,1
a220,1,1
a225,0,1
a228,0,0
a233,1,0
a249,0,0
a257,1,0
a259,0,1
a263,1,0
a266,0,0
a270,1,0
a273,1,1
a275,1,0
a278,1,0
a281,1,1
a282,0,1
a283,1,0
a288,0,0
a290,1,1
a294,0,1
a300,1,1
a307,0,1
a326,0,0
a331,0,1
a335,0,1
a6,0,0
a15,0,0
a17,1,0
a39,1,0
a41,1,0
a43,1,1
a53,1,0
a54,0,0
a55,0,1
a56,1,0
a61,1,1
a65,0,0
a96,1,0
a120,1,0
a121,1,1
a122,1,1
a147,1,0
a149,1,0
a151,1,0
a158,0,1
a163,0,1
a170,1,0
a183,1,0
a193,0,0
a214,0,0
a216,1,1
a221,1,0
a223,1,0
a234,0,0
a276,0,0
a286,0,0
a291,0,1
a292,0,0
a301,1,0
a308,1,1
a317,0,1
a318,0,0
a320,0,1
a323,1,1
a332,0,1
a25,0,0
a47,0,1
a51,1,1
a60,1,0
a70,0,1
a92,0,0
a100,0,0
a139,1,0
a169,1,1
a185,0,0
a191,0,0
a208,0,0
a239,0,1
a242,1,0
a244,1,0
a268,1,1
a274,1,0
a305,1,0
a316,0,1
a77,1,0
a86,1,1
a106,1,0
a107,1,1
a153,1,0
a168,1,0
a258,1,1
a303,1,1
a26,0,0
a90,1,0
a116,1,0
a123,1,0
a287,1,0
a58,0,0
a125,0,0
a238,0,0
a322,1,0
a254,0,1
a64,0,1
a182,0,0
