Argument,In_Stability_Impact,Out_Stability_Impact
a2,0,1
a8,0,0
a9,0,0
a11,1,1
a16,1,0
a17,1,0
a19,1,0
a20,1,1
a26,1,0
a30,0,1
a35,1,0
a36,0,0
a38,0,1
a39,1,0
a40,1,1
a41,1,0
a42,0,1
a43,0,0
a46,1,0
a48,1,0
a52,1,0
a53,0,0
a59,1,0
a61,1,0
a62,1,0
a64,0,1
a65,0,0
a66,0,0
a68,0,0
a72,1,0
a74,1,0
a78,1,0
a79,1,0
a80,0,1
a81,1,1
a82,1,0
a84,1,0
a85,0,0
a86,0,0
a88,1,0
a89,1,0
a91,0,0
a92,1,0
a94,1,0
a96,1,0
a98,1,0
a100,1,0
a102,1,0
a103,1,1
a106,1,0
a107,0,0
a108,1,1
a109,1,1
a113,0,0
a114,0,1
a115,1,0
a119,1,0
a120,1,0
a121,0,0
a122,0,1
a123,0,0
a128,0,1
a130,0,0
a131,1,0
a132,1,0
a133,0,0
a134,1,1
a136,0,1
a137,1,0
a138,0,1
a141,1,0
a142,0,1
a143,0,1
a144,1,0
a146,0,0
a147,1,1
a148,1,0
a149,1,0
a151,0,1
a152,0,0
a153,0,0
a154,1,1
a155,0,1
a156,1,0
a157,1,1
a158,1,0
a159,0,0
a161,0,0
a162,1,0
a166,0,0
a167,0,0
a168,0,0
a170,0,0
a171,1,0
a174,0,0
a175,0,1
a176,0,0
a179,1,0
a182,0,0
a183,0,0
a184,0,0
a186,0,0
a188,1,0
a190,0,0
a192,1,0
a195,1,0
a196,0,0
a199,1,0
a202,0,1
a204,1,0
a205,1,0
a207,0,1
a212,0,0
a215,0,0
a216,0,0
a217,1,0
a218,1,0
a221,1,0
a222,0,1
a223,0,0
a224,0,0
a225,1,1
a226,0,1
a227,1,1
a228,0,1
a231,1,0
a232,1,0
a233,0,0
a239,0,0
a242,1,0
a243,1,1
a245,0,0
a0,1,1
a1,0,1
a14,0,0
a15,0,0
a22,1,0
a23,1,0
a24,1,0
a25,1,0
a27,1,0
a29,0,1
a31,1,0
a32,1,0
a34,1,0
a37,1,0
a49,0,0
a50,1,0
a51,1,1
a54,1,0
a55,1,0
a56,0,0
a57,0,0
a58,0,0
a63,0,0
a69,1,1
a70,1,1
a71,1,0
a73,0,0
a76,0,0
a83,0,0
a87,0,0
a93,0,1
a95,0,0
a99,1,0
a105,0,0
a118,0,1
a124,0,0
a126,0,0
a127,1,0
a129,0,1
a135,1,1
a140,0,1
a145,0,0
a164,0,1
a165,0,0
a169,1,0
a172,0,0
a177,0,0
a180,1,0
a181,0,0
a185,0,0
a187,1,0
a189,1,0
a198,0,0
a206,0,0
a208,0,0
a210,0,1
a211,0,0
a213,1,0
a220,0,1
a229,1,1
a230,0,0
a235,1,0
a236,1,0
a237,0,0
a238,0,0
a240,0,0
a244,0,0
a3,0,1
a4,1,0
a6,1,0
a12,1,1
a13,0,1
a18,1,1
a47,0,0
a60,0,0
a67,0,0
a97,1,0
a101,0,0
a104,1,1
a110,1,0
a111,1,0
a116,0,1
a160,1,0
a163,0,0
a194,1,0
a200,0,0
a201,0,0
a214,1,0
a219,1,1
a234,1,0
a241,1,0
a10,1,0
a21,0,0
a28,1,0
a44,0,0
a45,0,0
a77,0,1
a112,1,0
a117,0,0
a125,0,0
a150,0,0
a191,0,0
a193,0,0
a197,0,0
a203,1,1
a209,1,1
a5,1,1
a7,1,0
a75,1,0
a90,1,0
a139,1,1
a33,1,0
a173,1,1
a178,1,1
