Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,0
a1,1,0
a3,1,1
a4,1,0
a5,1,0
a6,1,0
a7,1,0
a8,0,0
a9,0,0
a12,1,0
a17,1,1
a18,1,0
a19,1,0
a20,1,1
a21,1,0
a23,1,0
a24,1,0
a26,1,0
a27,1,0
a30,1,0
a35,0,0
a37,0,1
a38,1,0
a39,1,0
a41,0,1
a43,0,1
a44,1,1
a45,0,0
a46,1,1
a47,0,0
a53,1,0
a54,1,0
a55,1,0
a58,1,0
a2,1,0
a10,0,1
a11,1,1
a13,1,0
a28,1,0
a31,1,0
a32,1,1
a34,1,1
a36,1,0
a42,0,0
a50,1,1
a51,1,1
a56,0,0
a57,1,0
a59,1,0
a14,1,0
a15,1,0
a22,1,1
a25,1,0
a29,0,0
a33,1,0
a52,0,0
a16,0,0
a40,1,1
a48,1,0
a49,1,0
