Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,1
a2,1,1
a3,1,1
a5,1,0
a6,1,1
a7,0,0
a8,1,0
a10,0,0
a11,1,1
a15,1,0
a16,0,1
a18,0,0
a19,1,1
a20,0,1
a21,0,1
a22,1,0
a24,1,0
a25,1,0
a26,0,1
a32,1,0
a33,1,0
a34,0,0
a36,0,0
a37,1,0
a38,1,0
a39,1,0
a41,1,0
a42,0,0
a43,0,0
a45,0,0
a46,1,0
a49,1,0
a50,0,0
a52,1,0
a53,0,0
a55,0,1
a56,0,0
a58,1,0
a62,1,0
a63,0,0
a64,0,1
a67,1,0
a69,0,1
a73,1,0
a75,1,0
a76,1,0
a77,0,1
a78,1,1
a79,0,1
a80,0,0
a82,1,0
a85,0,0
a88,1,0
a89,1,0
a91,1,0
a92,1,1
a93,0,1
a97,1,0
a98,0,0
a99,1,1
a100,1,1
a104,1,0
a108,1,1
a109,0,1
a110,0,0
a111,1,1
a113,0,1
a118,1,0
a119,1,0
a120,0,1
a122,0,0
a123,1,0
a125,0,0
a126,1,0
a127,1,0
a130,0,0
a131,1,0
a132,1,0
a140,1,1
a142,1,1
a143,1,1
a146,0,1
a150,1,0
a152,1,0
a153,0,0
a155,1,0
a156,0,0
a157,0,0
a159,1,0
a160,0,0
a165,1,0
a166,0,1
a167,0,0
a168,0,1
a176,1,1
a177,0,0
a178,1,0
a179,0,1
a180,0,1
a181,1,0
a182,1,0
a184,0,0
a1,0,0
a9,1,0
a12,1,0
a13,1,0
a23,1,0
a27,1,0
a28,1,0
a29,0,0
a40,0,1
a44,1,0
a47,0,0
a48,1,0
a57,1,0
a59,1,0
a60,1,0
a61,0,1
a70,0,0
a71,0,0
a72,0,0
a74,0,0
a83,1,1
a90,1,0
a96,1,0
a101,0,0
a103,0,0
a105,1,0
a106,0,1
a112,0,0
a115,0,1
a129,0,0
a135,0,0
a136,0,1
a137,1,1
a138,1,0
a147,0,1
a148,0,0
a161,1,0
a162,1,0
a163,0,0
a169,1,0
a171,1,0
a172,1,1
a183,1,1
a185,0,0
a14,1,0
a17,1,1
a35,1,0
a66,1,0
a81,1,0
a94,1,0
a102,1,1
a107,0,0
a117,1,0
a121,1,0
a133,0,1
a134,1,1
a144,1,1
a158,1,1
a164,0,0
a170,0,0
a173,1,0
a4,0,1
a31,1,0
a51,1,0
a68,1,0
a84,0,0
a95,0,1
a141,0,1
a149,1,0
a151,0,1
a154,1,0
a30,1,0
a54,1,0
a65,1,0
a87,0,0
a124,1,0
a128,1,0
a145,0,0
a175,0,0
a86,1,0
a114,0,1
a116,0,1
a139,0,0
a174,1,0
