Argument,In_Stability_Impact,Out_Stability_Impact
a1,1,1
a3,1,0
a4,1,0
a5,0,0
a7,0,0
a8,1,0
a9,0,1
a10,1,1
a11,1,1
a15,0,0
a16,1,0
a27,0,0
a28,1,0
a29,1,0
a32,0,1
a33,0,0
a34,1,0
a35,1,1
a38,0,0
a39,1,0
a40,1,0
a41,1,1
a44,1,0
a47,0,0
a48,0,1
a49,1,1
a50,1,0
a51,1,0
a52,1,0
a53,1,0
a56,0,0
a57,1,0
a58,1,0
a60,1,0
a61,1,0
a62,1,0
a63,1,0
a66,0,1
a68,1,0
a72,1,0
a74,1,0
a75,1,0
a76,1,0
a77,0,0
a78,1,0
a81,1,0
a82,0,1
a83,1,0
a85,1,0
a86,1,0
a89,1,1
a90,1,0
a92,1,0
a94,1,0
a95,0,0
a97,1,1
a98,1,0
a101,0,0
a102,1,0
a103,1,0
a104,1,0
a106,1,1
a107,1,0
a108,1,1
a0,0,1
a2,1,0
a6,1,0
a13,0,1
a17,0,0
a19,1,0
a20,1,0
a21,1,0
a22,1,0
a23,1,1
a25,1,0
a26,1,0
a37,1,1
a42,1,0
a45,1,0
a46,0,0
a54,1,0
a55,1,1
a59,1,0
a64,1,0
a67,1,0
a71,1,0
a73,1,0
a84,1,0
a88,0,1
a91,1,0
a96,0,0
a100,1,0
a105,1,0
a14,0,0
a18,1,0
a24,1,0
a30,0,0
a36,1,0
a43,0,0
a65,1,0
a79,1,0
a80,0,0
a93,1,0
a99,1,0
a12,1,0
a70,1,0
a87,0,0
a109,1,0
a69,1,0
a31,0,1
