Argument,In_Stability_Impact,Out_Stability_Impact
a1,1,1
a2,0,1
a3,1,1
a4,1,1
a5,1,1
a7,1,1
a10,0,0
a11,1,0
a15,0,1
a17,1,1
a18,0,1
a20,1,1
a22,0,0
a23,0,1
a24,1,1
a25,1,0
a28,1,0
a29,0,1
a30,1,0
a31,1,1
a32,0,1
a33,0,1
a34,1,1
a35,1,1
a36,0,0
a38,0,0
a40,1,1
a41,0,0
a42,0,0
a45,1,1
a46,0,0
a48,0,1
a50,0,1
a52,0,1
a53,1,1
a54,0,0
a55,0,0
a56,0,1
a58,0,1
a59,1,1
a61,1,1
a64,1,0
a65,0,1
a67,0,0
a68,1,0
a69,1,1
a70,0,1
a6,1,1
a9,0,1
a12,1,0
a13,1,1
a14,0,1
a21,1,1
a27,1,0
a37,1,1
a47,1,0
a51,1,1
a60,1,1
a19,1,0
a43,1,0
a44,0,0
a57,1,1
a63,1,1
a0,0,1
a8,1,1
a16,1,0
a26,1,0
a49,1,0
a62,1,1
a39,1,1
a66,0,1
