Argument,In_Stability_Impact,Out_Stability_Impact
a2,0,1
a3,0,1
a4,0,1
a7,1,1
a8,1,1
a12,1,1
a13,1,1
a15,0,1
a16,0,0
a17,0,1
a18,1,1
a21,1,0
a23,1,0
a24,0,0
a27,1,0
a28,1,1
a29,1,1
a31,0,0
a32,1,0
a33,1,1
a34,1,1
a36,1,1
a38,1,1
a41,1,1
a42,0,0
a45,0,0
a46,1,1
a47,1,1
a48,0,0
a50,0,1
a53,1,0
a54,1,1
a55,0,0
a59,1,1
a60,1,1
a62,1,1
a65,0,0
a68,1,1
a71,1,1
a72,1,0
a73,0,0
a74,1,0
a77,1,0
a78,0,1
a79,0,1
a80,1,0
a81,1,0
a86,0,0
a88,1,1
a89,1,1
a90,0,1
a92,1,0
a94,1,1
a95,1,0
a97,1,0
a99,0,1
a100,0,1
a101,1,0
a103,1,0
a104,0,1
a107,0,1
a111,0,1
a117,1,0
a118,0,1
a123,0,1
a125,1,0
a126,0,0
a128,1,1
a129,0,1
a130,1,0
a131,0,0
a132,1,1
a134,0,0
a135,0,0
a136,1,1
a138,1,0
a139,0,0
a142,1,1
a143,1,0
a144,1,1
a147,0,0
a150,0,1
a153,0,0
a154,1,1
a155,1,0
a156,0,0
a157,0,0
a161,0,1
a163,1,0
a165,1,0
a166,0,1
a167,0,0
a170,1,1
a181,0,1
a182,0,0
a183,1,1
a184,0,1
a185,1,1
a187,0,0
a190,0,1
a191,1,1
a194,0,1
a197,1,1
a198,0,0
a199,0,0
a205,0,0
a206,0,1
a207,1,0
a208,0,0
a209,1,1
a211,1,0
a212,0,0
a215,0,0
a216,1,1
a218,0,0
a219,1,1
a220,0,1
a224,0,1
a225,0,1
a226,0,0
a228,0,1
a229,0,1
a232,1,0
a233,1,1
a234,1,0
a235,1,1
a236,1,1
a237,1,0
a238,0,1
a240,1,1
a241,1,1
a243,0,1
a244,1,0
a248,1,0
a249,1,0
a250,0,1
a251,0,1
a252,0,0
a254,0,1
a256,1,1
a258,1,1
a261,0,1
a264,1,0
a270,0,1
a276,1,0
a279,1,0
a281,1,1
a285,0,0
a287,1,1
a288,0,1
a291,0,0
a292,0,0
a295,0,0
a296,0,0
a298,0,1
a300,1,1
a301,0,0
a304,1,1
a305,1,0
a307,0,1
a310,0,1
a311,1,1
a313,0,1
a315,1,0
a316,1,0
a317,1,1
a318,0,0
a322,0,0
a324,1,0
a327,1,1
a328,0,0
a329,1,0
a331,0,0
a336,0,0
a337,1,0
a338,1,1
a340,0,0
a342,1,0
a345,1,0
a1,0,1
a14,1,0
a19,0,0
a22,0,1
a26,1,0
a39,1,0
a40,1,0
a43,1,0
a44,0,0
a49,1,0
a51,0,1
a52,0,0
a56,0,1
a58,0,0
a61,0,0
a63,1,0
a70,1,0
a76,0,0
a82,0,0
a83,0,0
a85,1,1
a87,1,0
a91,1,0
a93,1,0
a106,1,0
a108,1,0
a112,0,0
a113,1,1
a119,1,1
a124,0,0
a127,0,0
a133,0,1
a137,1,0
a146,1,1
a148,1,0
a158,1,0
a159,0,1
a162,1,0
a164,1,1
a168,1,0
a169,0,0
a173,1,0
a174,1,0
a177,0,1
a178,0,0
a179,1,0
a186,1,0
a188,1,0
a193,0,1
a195,1,0
a196,1,0
a200,0,0
a202,1,1
a204,1,0
a210,1,0
a214,0,1
a230,0,1
a242,1,1
a247,0,0
a257,1,0
a260,0,1
a262,0,1
a263,0,1
a265,0,0
a266,0,0
a278,0,0
a282,1,0
a283,0,1
a284,0,1
a286,0,1
a289,1,1
a290,0,0
a293,0,1
a294,0,0
a297,0,1
a302,1,1
a306,0,0
a309,1,1
a320,1,0
a321,0,0
a323,0,1
a325,1,1
a326,1,0
a330,1,0
a332,1,0
a333,1,0
a334,0,1
a339,0,1
a343,0,1
a0,1,0
a6,0,1
a9,0,0
a11,1,0
a20,0,0
a25,0,0
a30,0,0
a35,1,1
a37,1,1
a57,0,1
a64,0,1
a67,1,0
a69,1,0
a75,1,0
a84,1,1
a102,0,0
a105,1,1
a114,1,0
a115,0,1
a121,0,0
a122,0,1
a141,1,0
a145,0,0
a151,0,0
a152,0,1
a160,0,0
a175,0,0
a176,1,1
a189,1,1
a201,1,0
a213,1,0
a239,0,0
a245,1,0
a246,0,0
a259,1,1
a268,0,0
a269,0,1
a271,1,0
a275,1,1
a277,0,0
a280,0,0
a299,0,0
a303,1,1
a312,1,0
a314,0,1
a335,0,1
a344,0,0
a96,1,1
a109,0,1
a110,0,1
a116,0,0
a120,1,1
a149,1,0
a171,0,0
a192,0,0
a217,1,1
a221,1,1
a222,0,0
a227,1,1
a253,0,0
a255,1,1
a98,0,0
a140,0,1
a180,0,1
a223,1,1
a231,0,0
a272,0,0
a319,0,0
a341,0,1
a10,0,1
a66,1,0
a203,1,0
a267,0,1
a308,1,1
a172,0,1
a274,0,1
a273,0,1
a5,1,1
