Argument,In_Stability_Impact,Out_Stability_Impact
a1,0,1
a4,1,1
a6,0,0
a8,1,1
a10,1,1
a11,0,1
a12,1,1
a13,0,0
a14,1,1
a15,0,1
a19,1,1
a20,1,1
a21,1,1
a22,1,0
a23,1,0
a24,1,0
a26,1,0
a30,1,0
a31,1,1
a32,0,1
a36,0,1
a37,0,1
a43,0,0
a44,0,0
a45,0,0
a46,0,1
a47,0,0
a48,1,1
a49,0,0
a50,0,1
a54,0,1
a55,0,1
a58,1,1
a61,0,1
a62,0,1
a64,1,0
a65,1,1
a66,1,0
a68,1,1
a69,0,1
a70,0,1
a71,1,1
a73,1,0
a74,0,1
a75,0,1
a77,1,0
a79,0,0
a80,0,1
a83,1,1
a84,0,1
a87,0,1
a90,1,1
a93,0,0
a94,0,1
a96,0,1
a97,0,0
a98,0,0
a99,1,1
a100,0,1
a101,0,1
a102,0,1
a103,0,1
a104,1,0
a105,1,0
a111,0,1
a112,1,0
a113,0,1
a114,1,0
a115,0,0
a117,0,0
a118,0,0
a119,1,0
a121,1,1
a123,1,0
a127,1,0
a128,1,1
a129,0,1
a131,1,1
a132,1,0
a133,0,1
a138,1,0
a139,0,0
a142,0,1
a143,1,1
a144,0,1
a145,0,1
a146,0,0
a147,0,0
a149,0,0
a151,1,0
a152,1,0
a155,0,0
a156,0,1
a157,1,1
a158,1,0
a159,0,1
a161,1,1
a162,0,0
a165,0,1
a167,1,1
a170,1,1
a171,0,1
a172,0,0
a173,0,1
a174,0,1
a176,1,0
a177,0,1
a178,0,0
a180,0,1
a182,0,1
a184,0,1
a186,0,1
a188,0,0
a191,1,0
a192,0,0
a193,0,0
a198,0,0
a202,0,0
a204,1,1
a205,1,1
a210,0,1
a213,1,0
a217,1,0
a218,0,1
a228,0,0
a229,0,1
a231,0,1
a232,1,1
a233,1,1
a234,0,1
a235,1,0
a236,0,1
a237,0,1
a239,0,1
a240,1,1
a242,0,1
a243,0,1
a245,0,1
a246,0,1
a247,1,0
a249,0,1
a250,0,1
a251,1,0
a252,0,0
a254,1,1
a255,0,0
a256,0,0
a257,0,0
a258,0,0
a260,1,1
a261,0,1
a262,0,0
a263,0,0
a2,1,1
a5,0,0
a9,1,1
a16,1,1
a25,0,1
a27,0,0
a28,0,0
a29,0,0
a34,0,1
a35,0,0
a39,0,1
a40,0,1
a51,1,0
a52,0,1
a53,1,1
a56,1,0
a57,0,0
a59,0,1
a63,0,0
a72,0,1
a76,1,0
a78,1,0
a88,1,1
a89,1,1
a91,0,1
a92,1,0
a95,0,1
a106,1,0
a109,0,1
a116,0,1
a124,1,0
a126,0,1
a130,0,0
a134,0,0
a135,1,0
a137,0,1
a141,1,0
a148,1,1
a150,1,1
a160,0,1
a164,1,1
a169,0,1
a175,1,0
a183,0,1
a185,1,0
a187,0,1
a189,0,1
a194,0,1
a196,0,1
a199,0,0
a201,0,1
a208,0,1
a209,0,1
a211,0,1
a216,1,0
a220,0,0
a222,1,0
a223,1,1
a224,0,1
a225,0,1
a230,0,1
a238,0,1
a264,1,0
a0,1,1
a3,0,1
a7,1,1
a17,0,0
a18,1,1
a33,0,1
a38,1,1
a42,1,0
a60,1,1
a81,1,1
a86,0,0
a110,0,1
a120,0,0
a136,1,1
a140,1,1
a153,1,1
a154,0,0
a166,1,0
a168,0,1
a179,1,1
a181,0,1
a195,0,1
a200,0,0
a207,1,1
a212,0,1
a214,1,1
a215,1,1
a221,1,1
a226,1,1
a227,0,1
a244,0,1
a248,0,1
a253,1,1
a259,0,1
a265,1,1
a41,0,1
a82,1,0
a108,1,1
a122,1,1
a163,1,1
a197,0,0
a241,0,1
a85,1,1
a125,0,1
a203,1,1
a107,0,1
a190,1,1
a206,1,0
a219,0,1
a67,1,0
