Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,0
a1,1,1
a2,0,1
a6,1,0
a7,1,1
a8,0,1
a9,0,1
a10,1,0
a11,0,0
a14,1,0
a15,0,1
a18,0,0
a21,0,0
a22,1,1
a24,1,0
a25,0,0
a26,1,0
a28,1,1
a29,1,0
a32,1,0
a33,0,0
a34,1,0
a37,0,1
a39,1,0
a40,1,1
a41,0,1
a43,0,0
a46,0,0
a47,1,1
a48,0,0
a49,1,1
a52,0,1
a53,0,1
a55,1,0
a57,1,0
a58,1,1
a59,0,1
a61,0,0
a62,1,1
a67,1,0
a68,0,1
a71,1,0
a72,1,0
a74,0,0
a75,0,1
a82,0,0
a83,0,1
a84,0,0
a85,1,0
a89,0,0
a91,1,0
a94,1,1
a96,1,0
a101,1,1
a102,0,1
a106,1,0
a107,0,1
a108,0,1
a110,0,0
a111,0,1
a115,1,1
a117,1,0
a119,0,0
a120,0,0
a122,0,0
a123,1,0
a126,1,1
a127,0,0
a128,1,0
a131,0,1
a133,1,0
a135,0,1
a136,0,1
a137,0,1
a140,1,0
a142,0,1
a145,1,1
a153,0,1
a154,0,0
a155,0,0
a157,1,0
a159,1,1
a160,0,0
a163,0,0
a164,0,1
a165,1,0
a166,1,0
a168,0,1
a170,0,0
a175,1,1
a180,0,0
a3,1,1
a5,1,0
a17,0,1
a19,1,0
a20,1,0
a27,0,1
a30,0,1
a31,0,0
a35,1,0
a36,1,0
a50,0,0
a60,1,1
a63,0,1
a69,1,0
a76,1,0
a79,1,0
a80,0,1
a86,0,1
a92,0,1
a93,0,0
a95,0,0
a98,1,1
a100,1,0
a104,1,0
a105,1,1
a109,1,1
a112,0,0
a113,0,0
a118,0,0
a121,1,1
a124,0,0
a125,1,0
a129,0,0
a130,0,0
a134,0,1
a138,0,1
a143,1,0
a149,1,1
a150,1,0
a151,1,1
a152,0,1
a156,0,1
a169,0,1
a173,0,0
a174,1,0
a177,0,1
a179,0,1
a23,1,0
a38,1,1
a42,1,0
a44,1,1
a45,1,0
a51,1,0
a54,1,1
a64,1,0
a65,1,0
a66,1,0
a70,0,1
a77,1,0
a78,0,1
a88,0,1
a90,1,1
a97,1,0
a99,1,1
a114,1,1
a116,0,1
a132,0,1
a139,0,1
a144,0,1
a146,0,0
a148,1,0
a158,1,1
a161,0,1
a167,1,1
a178,1,0
a12,0,1
a87,1,0
a141,1,1
a162,1,1
a13,1,0
a16,1,0
a73,1,1
a81,0,0
a103,0,1
a147,1,0
a171,0,1
a172,0,0
a176,1,0
a4,1,0
a56,0,0
