Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,0
a1,1,0
a3,0,0
a5,1,0
a6,1,0
a9,1,1
a10,0,1
a13,0,0
a14,1,0
a17,1,0
a18,1,0
a21,1,0
a22,1,1
a23,1,0
a25,1,1
a26,1,0
a27,1,1
a28,1,0
a29,1,0
a32,1,0
a34,1,0
a36,0,0
a37,1,0
a38,0,0
a39,0,0
a44,1,0
a45,1,0
a46,1,0
a47,1,0
a49,0,0
a51,0,0
a55,0,1
a56,1,1
a57,1,0
a58,1,0
a2,1,1
a7,0,1
a11,0,0
a12,0,0
a15,1,0
a16,1,0
a19,1,0
a24,1,1
a31,1,1
a35,0,0
a40,1,0
a48,1,0
a50,1,0
a53,1,0
a4,0,0
a33,0,0
a43,0,0
a52,1,1
a20,1,0
a41,0,0
a8,1,0
a30,1,0
a54,1,1
a59,1,1
a42,1,0
