Argument,In_Stability_Impact,Out_Stability_Impact
a1,1,0
a3,1,0
a6,1,0
a7,1,0
a8,1,0
a9,1,0
a14,1,0
a16,1,0
a21,1,0
a25,0,0
a26,1,1
a27,1,0
a32,1,0
a34,1,0
a35,1,0
a36,1,0
a37,1,0
a39,1,0
a43,1,1
a44,1,0
a45,1,0
a46,1,0
a48,1,0
a49,1,1
a50,0,0
a52,1,0
a54,1,0
a55,1,1
a56,1,0
a58,0,0
a62,1,0
a63,1,0
a67,0,0
a68,1,0
a69,0,1
a70,1,1
a71,1,1
a73,1,0
a76,1,0
a81,0,0
a82,1,0
a83,1,0
a84,0,0
a85,1,0
a89,1,0
a90,1,0
a91,0,1
a92,1,0
a93,0,0
a95,1,0
a96,0,1
a97,1,0
a100,0,0
a102,0,0
a104,1,0
a0,0,0
a2,1,0
a11,0,0
a12,1,0
a15,1,1
a19,1,0
a20,1,0
a22,1,0
a23,1,0
a24,1,0
a30,0,0
a31,1,0
a33,0,0
a38,1,0
a40,1,0
a41,1,1
a42,1,0
a53,0,1
a57,1,0
a59,0,1
a64,0,0
a74,1,0
a75,0,1
a77,0,0
a78,0,0
a86,1,0
a94,0,0
a5,0,1
a17,1,0
a18,0,0
a29,1,0
a47,0,1
a60,1,0
a61,1,0
a72,0,1
a80,1,0
a87,1,0
a98,1,0
a99,0,0
a103,0,0
a4,0,1
a10,1,0
a13,1,0
a28,1,0
a51,0,0
a65,1,0
a66,1,1
a79,0,0
a101,1,0
a88,0,1
