Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,0
a2,1,1
a5,0,1
a12,1,1
a13,1,0
a14,0,0
a16,0,1
a17,0,1
a18,1,0
a19,0,0
a20,1,0
a21,1,0
a22,1,0
a23,1,0
a24,1,1
a25,1,1
a28,0,1
a34,0,0
a35,1,1
a36,1,0
a37,1,0
a42,0,0
a43,0,0
a44,1,0
a46,0,1
a48,1,0
a49,1,0
a52,0,0
a53,1,1
a54,1,0
a55,0,1
a56,1,1
a57,1,0
a58,0,0
a59,1,0
a61,0,0
a65,0,0
a66,1,0
a67,1,0
a70,1,1
a71,1,0
a72,0,0
a74,1,0
a75,1,0
a76,0,1
a77,0,1
a78,0,1
a80,0,1
a82,1,0
a83,1,0
a89,0,1
a90,0,0
a92,1,1
a94,1,1
a97,0,0
a101,0,0
a102,0,0
a103,1,0
a105,1,1
a108,1,1
a109,1,0
a110,0,1
a111,0,0
a112,1,1
a113,1,1
a115,1,0
a116,0,0
a117,0,1
a119,0,1
a120,0,0
a122,1,0
a124,1,1
a125,1,0
a126,0,1
a128,0,0
a129,1,1
a131,1,0
a139,0,1
a140,0,1
a142,1,0
a143,0,1
a146,1,0
a147,0,0
a148,1,0
a149,0,0
a150,1,1
a153,0,1
a155,0,0
a157,0,0
a158,1,1
a159,0,1
a160,1,0
a162,1,0
a164,1,1
a168,0,0
a169,1,1
a171,1,0
a172,0,0
a173,1,0
a174,0,1
a180,0,0
a181,0,1
a182,0,0
a185,1,1
a186,0,1
a189,1,0
a190,0,1
a192,1,0
a193,1,1
a195,1,0
a196,0,1
a199,0,1
a200,1,1
a201,0,1
a207,0,0
a209,0,0
a212,0,1
a213,0,0
a214,1,0
a220,1,0
a221,0,1
a222,1,1
a223,0,1
a225,1,0
a227,1,0
a228,0,1
a230,0,1
a233,0,1
a234,0,1
a237,0,0
a238,1,0
a239,1,0
a243,0,0
a244,1,1
a245,1,1
a247,0,0
a248,1,1
a249,1,1
a250,1,1
a252,1,0
a253,0,0
a255,1,0
a256,0,0
a257,0,1
a258,1,0
a259,1,0
a261,0,1
a262,0,1
a263,0,1
a265,1,0
a266,0,0
a267,1,0
a268,1,1
a272,1,0
a274,0,1
a275,1,1
a276,1,1
a277,0,1
a282,0,0
a283,1,1
a287,0,0
a292,0,0
a297,0,0
a298,0,0
a299,0,1
a300,0,1
a302,1,0
a303,0,1
a304,0,1
a307,0,1
a311,1,1
a313,1,1
a314,0,1
a315,1,0
a317,1,1
a318,1,0
a321,0,0
a324,0,0
a325,0,0
a326,0,0
a328,0,1
a329,1,0
a332,1,1
a334,1,0
a335,1,0
a336,0,1
a337,1,1
a338,0,1
a339,0,0
a340,0,1
a343,1,1
a345,0,1
a349,0,1
a3,1,1
a6,1,1
a8,1,1
a26,0,1
a27,0,0
a29,1,1
a31,1,1
a32,0,0
a39,1,0
a47,1,1
a50,1,1
a51,1,0
a60,0,1
a62,0,1
a63,0,0
a73,1,0
a79,1,1
a86,1,1
a87,0,1
a98,0,1
a106,1,0
a107,1,1
a114,0,0
a118,1,0
a121,1,1
a127,1,0
a130,1,0
a136,1,1
a144,0,0
a145,1,1
a154,0,1
a156,1,0
a163,1,0
a167,0,0
a170,1,0
a176,0,1
a177,1,0
a178,0,1
a179,1,1
a183,1,1
a184,1,0
a187,0,0
a191,0,1
a198,0,0
a202,1,0
a204,1,1
a206,1,1
a210,1,0
a218,0,1
a226,1,0
a231,1,0
a232,0,1
a242,0,1
a251,0,1
a269,1,0
a271,0,1
a273,0,1
a278,0,1
a280,0,1
a284,0,1
a286,1,1
a288,1,0
a293,0,1
a301,1,0
a305,1,1
a306,1,1
a308,1,1
a312,0,1
a319,0,1
a320,1,1
a323,1,1
a327,0,1
a341,0,0
a342,0,1
a344,0,1
a346,0,0
a347,0,1
a350,1,0
a4,0,1
a7,0,1
a10,1,0
a11,0,1
a15,1,1
a30,1,0
a38,1,0
a41,0,1
a45,1,1
a64,1,0
a69,0,1
a81,1,0
a84,0,1
a85,0,1
a91,0,0
a95,1,1
a96,0,0
a100,0,1
a123,0,1
a133,1,0
a137,0,0
a138,0,0
a152,1,1
a166,1,0
a194,1,1
a197,1,1
a203,1,1
a205,0,1
a208,1,1
a216,0,1
a219,0,0
a224,0,1
a229,1,0
a240,1,1
a246,1,0
a260,0,1
a264,1,1
a279,0,1
a285,0,1
a295,1,1
a309,0,1
a322,1,0
a330,1,1
a331,1,1
a348,0,1
a1,0,0
a33,1,1
a40,1,0
a68,1,0
a93,1,1
a99,0,1
a104,0,1
a132,0,1
a134,1,1
a141,0,0
a151,1,1
a161,1,0
a165,0,0
a211,1,1
a215,0,0
a217,1,0
a254,0,0
a270,1,1
a289,1,0
a294,0,1
a310,0,0
a333,1,0
a9,1,0
a88,1,1
a135,0,0
a175,1,0
a188,0,0
a241,1,1
a281,1,1
a290,0,0
a291,0,1
a316,0,0
a235,1,0
a236,1,1
a296,0,1
