Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,0
a1,0,0
a3,1,0
a4,1,1
a6,1,0
a7,1,0
a9,1,1
a10,1,1
a11,0,0
a14,0,0
a16,1,0
a17,1,0
a18,1,0
a19,1,0
a21,0,1
a25,1,1
a26,1,0
a28,1,0
a29,1,0
a32,1,0
a33,1,0
a35,0,0
a36,0,0
a37,1,0
a38,1,1
a39,1,0
a42,1,1
a43,0,1
a44,1,0
a46,1,0
a47,1,0
a50,1,0
a51,1,0
a52,1,1
a53,1,0
a54,0,1
a55,1,1
a56,0,1
a57,1,1
a59,1,0
a60,0,0
a61,1,0
a62,0,0
a63,0,0
a64,1,0
a65,1,1
a68,0,0
a69,1,0
a72,0,0
a73,0,1
a78,1,0
a82,1,0
a86,1,0
a87,1,0
a88,1,0
a89,0,0
a90,0,1
a92,1,0
a94,1,0
a5,0,0
a8,1,0
a12,1,0
a13,1,1
a15,0,0
a22,1,0
a23,0,1
a24,1,0
a27,1,0
a30,1,0
a34,1,0
a41,1,1
a48,1,0
a49,0,0
a67,0,1
a70,1,0
a74,1,0
a75,0,0
a76,1,0
a80,1,1
a81,1,0
a83,1,0
a91,1,0
a93,1,0
a20,1,0
a31,1,1
a40,1,0
a58,1,0
a66,1,0
a71,1,0
a84,1,0
a85,1,0
a45,1,0
a79,1,0
a2,1,0
a77,1,0
