Argument,In_Stability_Impact,Out_Stability_Impact
a1,0,1
a2,1,1
a3,1,0
a4,0,0
a6,1,0
a7,1,0
a9,0,1
a11,1,0
a15,1,0
a17,1,0
a21,1,0
a22,1,0
a23,1,0
a24,0,0
a25,1,0
a26,1,0
a28,1,0
a30,1,0
a31,1,0
a33,1,0
a35,0,0
a36,0,1
a39,1,0
a40,1,0
a42,0,1
a43,0,0
a44,0,0
a46,1,0
a47,1,0
a48,1,0
a49,1,0
a50,1,0
a51,1,1
a52,1,0
a53,1,0
a54,0,1
a56,1,0
a57,1,0
a58,1,0
a60,1,0
a62,1,0
a63,1,1
a64,1,1
a65,0,0
a66,1,1
a67,1,0
a69,0,0
a70,0,1
a72,0,1
a73,1,0
a75,1,1
a76,1,0
a78,1,1
a81,1,0
a83,0,0
a84,0,0
a85,1,1
a87,1,1
a88,1,0
a91,0,0
a92,1,1
a93,1,0
a94,0,0
a0,1,1
a8,1,1
a13,1,0
a14,0,0
a20,0,0
a27,0,1
a32,1,1
a41,0,1
a45,1,0
a55,1,0
a59,1,0
a68,1,0
a79,1,0
a80,1,0
a89,0,0
a90,0,0
a5,1,0
a10,1,1
a12,1,0
a19,1,0
a29,1,0
a37,1,0
a38,1,0
a71,0,0
a74,1,0
a77,0,1
a86,0,1
a16,1,0
a34,0,0
a18,1,1
a61,0,0
a82,1,0
