Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,0
a1,0,0
a3,1,0
a4,1,1
a6,1,1
a7,0,0
a8,0,0
a9,1,0
a11,1,1
a15,1,0
a17,1,0
a18,0,0
a22,1,0
a25,1,0
a26,0,0
a27,0,1
a30,1,0
a31,1,1
a32,1,1
a33,1,0
a34,1,0
a37,1,0
a39,1,0
a40,1,0
a43,1,0
a44,0,0
a47,1,0
a48,1,0
a49,1,1
a51,0,0
a56,0,0
a58,0,0
a59,1,0
a63,1,0
a64,1,0
a65,0,0
a66,1,0
a67,1,1
a71,0,0
a72,0,0
a74,1,0
a75,0,1
a77,0,0
a78,1,0
a81,0,0
a82,1,0
a83,1,0
a84,0,0
a85,1,0
a86,1,0
a93,1,0
a10,0,0
a13,1,1
a14,0,0
a16,0,0
a19,1,0
a24,0,1
a28,0,0
a35,0,0
a36,0,0
a38,0,0
a41,1,0
a42,0,0
a45,1,0
a46,1,0
a50,0,0
a52,1,0
a53,1,0
a55,1,0
a61,1,0
a68,0,0
a69,1,0
a76,1,1
a79,1,0
a88,1,0
a89,0,0
a90,1,0
a91,0,1
a94,1,0
a2,0,1
a12,1,0
a21,1,1
a23,1,0
a29,1,0
a54,1,0
a60,1,0
a62,1,0
a70,1,1
a87,1,1
a20,1,0
a57,0,0
a92,1,0
a5,0,0
a73,0,1
a80,1,0
