Argument,In_Stability_Impact,Out_Stability_Impact
a4,1,1
a5,1,0
a7,1,0
a8,0,0
a9,1,0
a10,1,0
a11,1,0
a12,1,1
a13,0,0
a14,1,0
a16,1,0
a17,0,0
a18,1,0
a19,1,0
a21,1,0
a23,1,0
a24,0,0
a27,1,0
a28,1,0
a29,0,1
a30,0,1
a32,1,0
a33,1,0
a35,0,0
a36,0,0
a39,1,1
a40,1,0
a42,0,0
a47,0,0
a49,0,0
a50,0,1
a51,1,0
a52,1,0
a54,0,0
a57,1,1
a60,1,0
a62,1,0
a63,1,0
a64,1,0
a65,1,0
a66,1,0
a69,0,0
a70,1,0
a71,1,1
a72,1,0
a73,1,0
a74,0,0
a77,1,0
a0,0,0
a6,0,0
a15,1,0
a20,1,1
a22,0,0
a25,1,0
a26,0,0
a31,1,0
a34,1,0
a38,0,0
a41,1,0
a43,1,1
a45,1,1
a46,0,0
a53,1,0
a56,1,0
a58,1,0
a59,1,1
a67,1,0
a68,1,0
a75,1,0
a78,0,0
a79,1,0
a1,1,0
a3,1,0
a44,0,1
a48,1,0
a61,0,0
a76,1,0
a2,1,0
a37,1,0
a55,1,0
