Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,1
a2,1,1
a3,1,0
a4,1,0
a7,1,0
a8,0,0
a9,1,1
a10,1,1
a12,0,1
a13,0,0
a14,1,0
a16,1,1
a17,1,1
a18,1,1
a22,1,1
a23,0,0
a24,1,1
a26,1,1
a27,1,1
a28,0,1
a29,1,1
a31,1,1
a33,1,1
a34,1,1
a35,1,1
a38,0,1
a39,0,1
a40,0,0
a41,0,0
a43,1,1
a44,0,0
a45,0,1
a46,0,1
a47,0,1
a48,0,1
a50,0,0
a51,1,0
a55,1,0
a59,1,1
a62,1,1
a64,1,0
a66,0,1
a67,0,0
a68,1,1
a70,0,1
a72,1,0
a75,0,0
a6,1,1
a11,1,0
a15,0,0
a20,1,0
a21,1,0
a25,0,1
a32,0,0
a37,0,1
a42,0,1
a49,1,1
a52,1,1
a56,1,1
a60,0,1
a61,1,1
a69,0,1
a71,1,1
a73,0,1
a74,0,1
a36,1,1
a53,0,1
a63,0,0
a65,0,0
a5,1,1
a19,0,0
a57,0,1
a1,1,1
a58,0,1
a30,0,1
a54,0,1
