Argument,In_Stability_Impact,Out_Stability_Impact
a3,1,1
a4,0,1
a6,1,1
a8,0,0
a10,1,1
a11,1,0
a13,0,0
a14,1,1
a15,0,1
a16,1,0
a17,1,1
a20,0,0
a21,1,0
a24,0,1
a25,1,1
a27,1,0
a28,1,0
a29,0,0
a31,0,0
a34,0,0
a35,1,0
a36,1,0
a40,1,0
a41,0,0
a42,0,1
a46,1,0
a47,1,0
a49,1,0
a52,0,1
a53,0,0
a54,0,0
a55,0,1
a57,1,0
a63,0,1
a64,0,0
a65,0,1
a66,1,0
a67,1,0
a69,0,0
a70,1,0
a71,0,1
a72,1,0
a74,1,0
a78,1,1
a79,0,0
a82,1,0
a84,1,0
a85,0,0
a86,1,1
a91,1,1
a92,0,0
a93,0,0
a94,0,0
a95,0,0
a96,0,0
a97,1,0
a98,1,0
a99,1,0
a101,1,0
a102,1,0
a103,0,0
a104,0,0
a106,0,0
a108,0,0
a109,0,0
a110,1,0
a111,1,0
a112,0,0
a113,1,0
a115,0,0
a119,1,0
a121,0,0
a126,1,1
a128,0,1
a129,1,1
a131,0,0
a132,0,0
a134,0,0
a136,0,1
a137,0,0
a139,1,0
a144,0,0
a149,0,0
a150,0,1
a152,0,1
a153,0,0
a155,1,0
a156,0,0
a158,1,1
a162,0,1
a164,0,1
a165,1,1
a168,1,0
a169,1,0
a170,0,1
a174,1,1
a175,1,0
a178,1,1
a179,0,1
a181,1,0
a182,1,0
a184,1,0
a185,0,1
a186,1,0
a189,0,0
a192,1,0
a199,0,1
a200,1,0
a201,0,0
a202,0,0
a203,0,0
a207,0,0
a208,0,1
a209,1,1
a1,0,0
a7,1,1
a12,1,0
a22,1,0
a23,1,1
a38,1,0
a39,1,0
a43,1,0
a44,0,0
a45,0,0
a51,1,0
a56,1,0
a60,0,0
a62,1,0
a73,1,0
a76,0,0
a80,0,0
a83,1,0
a87,1,0
a88,1,0
a89,1,0
a107,1,1
a116,0,0
a118,0,0
a120,0,0
a122,0,0
a125,0,0
a127,1,1
a133,0,0
a135,0,1
a141,1,0
a151,0,0
a157,1,0
a159,0,0
a161,0,0
a163,0,0
a166,0,0
a171,0,1
a172,0,1
a176,0,0
a183,1,0
a187,1,0
a191,1,0
a194,1,1
a197,0,1
a198,0,0
a206,0,1
a210,0,0
a0,0,1
a5,0,1
a9,1,1
a18,0,1
a19,0,0
a26,1,0
a37,0,0
a48,0,0
a50,1,0
a59,0,1
a61,0,0
a68,1,1
a75,0,0
a81,1,1
a100,0,1
a105,1,0
a114,1,0
a117,1,0
a123,0,0
a130,1,0
a138,1,0
a147,0,1
a154,1,0
a160,0,1
a177,1,0
a180,0,0
a193,1,1
a195,0,0
a196,0,0
a32,0,1
a58,1,0
a124,0,1
a148,1,1
a167,1,0
a173,1,0
a188,1,0
a204,0,0
a205,1,1
a2,1,1
a33,1,1
a140,1,0
a142,1,0
a143,0,0
a190,1,0
a90,1,1
a146,0,0
a30,1,0
a145,0,0
a77,1,0
