Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,0
a3,0,0
a4,1,1
a8,1,0
a9,1,1
a10,1,0
a11,1,1
a12,0,0
a14,0,1
a16,0,0
a18,1,0
a19,0,0
a20,1,1
a21,1,1
a22,0,1
a24,1,0
a25,1,1
a27,1,1
a28,1,0
a31,1,0
a33,0,1
a34,1,1
a36,0,0
a37,1,1
a38,0,1
a39,0,0
a41,1,1
a43,1,1
a44,0,0
a45,0,1
a47,1,1
a48,1,0
a49,1,1
a50,0,0
a51,0,1
a56,1,1
a57,1,1
a58,1,1
a60,0,1
a61,1,1
a62,1,1
a64,1,1
a65,0,0
a69,0,1
a70,0,1
a71,1,1
a73,0,1
a77,1,0
a78,1,0
a79,1,0
a81,1,0
a85,0,1
a86,0,1
a88,0,1
a90,0,1
a92,1,1
a95,0,0
a96,0,1
a97,1,0
a98,1,1
a100,1,0
a101,1,0
a102,0,1
a104,0,1
a107,1,1
a110,0,0
a113,1,0
a115,0,0
a116,0,1
a119,0,0
a120,1,1
a121,0,1
a122,1,1
a123,1,0
a124,1,0
a1,1,1
a6,1,1
a7,0,0
a15,1,1
a23,0,1
a26,1,1
a30,0,0
a46,1,1
a53,0,0
a54,1,1
a55,1,1
a66,0,1
a68,1,0
a76,1,0
a80,0,1
a82,0,0
a83,1,1
a84,1,1
a93,0,1
a94,1,1
a99,0,0
a103,0,1
a106,0,0
a108,1,1
a109,1,1
a114,1,1
a117,1,1
a125,0,0
a17,0,0
a29,0,1
a32,0,1
a35,1,0
a40,0,1
a42,0,1
a52,1,1
a67,1,1
a72,0,1
a75,1,0
a87,1,1
a112,1,1
a63,0,0
a105,1,1
a111,1,1
a2,1,1
a74,0,1
a118,0,1
a5,1,0
a13,1,0
a59,1,0
a89,0,1
a91,1,1
