Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,1
a1,0,1
a3,1,1
a4,0,1
a7,0,1
a9,0,1
a10,0,1
a11,1,0
a12,0,1
a13,1,1
a17,0,1
a19,1,0
a20,1,0
a22,1,0
a23,0,0
a27,1,1
a31,0,1
a32,1,1
a33,0,0
a34,0,1
a37,0,0
a40,1,0
a41,0,0
a42,0,0
a43,1,0
a45,0,1
a48,1,0
a51,0,0
a52,0,0
a54,0,0
a55,1,1
a56,0,0
a58,1,1
a61,0,0
a62,1,0
a63,0,1
a64,0,0
a65,1,1
a66,1,0
a67,0,0
a69,1,0
a71,0,0
a72,0,0
a73,1,0
a74,1,1
a76,1,0
a82,1,0
a84,0,0
a85,1,1
a86,0,0
a87,1,1
a90,1,0
a91,0,0
a92,0,0
a94,1,1
a96,1,1
a97,0,0
a99,0,0
a100,0,1
a102,0,1
a104,1,0
a107,0,1
a108,1,0
a111,0,1
a114,0,0
a115,1,0
a116,0,1
a117,1,1
a118,1,0
a119,0,1
a124,0,0
a125,0,1
a126,0,1
a127,0,0
a128,0,1
a129,1,1
a130,1,0
a131,1,0
a132,0,1
a133,0,1
a134,0,1
a135,0,1
a136,0,0
a137,0,1
a138,1,0
a139,0,1
a140,0,1
a141,0,1
a144,0,0
a145,0,0
a146,0,0
a147,0,1
a151,0,1
a152,1,1
a156,0,1
a157,0,1
a158,0,0
a159,0,0
a160,0,1
a161,0,0
a163,1,1
a164,0,1
a165,0,1
a168,1,1
a169,0,0
a170,0,1
a6,0,0
a8,0,1
a14,1,0
a15,1,1
a16,1,1
a18,1,0
a24,1,0
a26,1,1
a28,1,1
a29,0,0
a30,1,0
a36,1,1
a39,0,1
a44,1,0
a47,1,0
a50,0,0
a57,0,1
a79,1,1
a80,1,0
a81,0,0
a83,1,1
a89,0,1
a95,0,0
a101,1,1
a103,1,0
a105,1,1
a109,1,0
a113,0,1
a121,1,1
a122,0,0
a148,0,0
a150,1,0
a154,1,0
a155,1,0
a162,0,1
a166,0,1
a2,1,1
a21,0,1
a46,0,1
a53,1,0
a59,0,1
a70,1,0
a75,0,0
a77,0,1
a78,1,0
a88,0,0
a112,0,1
a120,0,0
a142,0,1
a143,1,1
a153,0,1
a167,1,0
a25,1,0
a49,1,1
a68,1,0
a93,0,0
a98,0,1
a123,1,1
a106,1,0
a110,0,1
a5,1,0
a35,1,1
a149,0,0
a60,0,1
a38,0,0
