Argument,In_Stability_Impact,Out_Stability_Impact
a1,1,0
a3,1,1
a4,1,0
a6,0,1
a7,1,1
a9,0,0
a10,1,0
a11,0,0
a13,0,1
a14,1,0
a15,0,1
a16,0,1
a17,1,1
a18,1,1
a19,0,0
a22,1,0
a23,0,0
a26,0,1
a27,0,1
a28,0,1
a29,1,1
a30,0,0
a31,0,1
a32,1,0
a36,1,0
a38,0,1
a40,1,1
a41,1,1
a42,1,1
a44,1,1
a47,1,1
a48,1,1
a49,1,1
a50,0,1
a55,0,0
a56,1,1
a57,0,0
a58,0,1
a59,0,1
a61,1,0
a65,1,0
a66,1,1
a67,1,1
a69,1,0
a70,1,1
a73,1,0
a74,0,1
a75,1,0
a76,0,1
a77,1,1
a83,0,0
a85,1,0
a89,0,0
a90,0,1
a91,0,1
a93,0,0
a94,1,0
a95,1,0
a96,0,1
a101,0,0
a104,0,0
a106,0,0
a109,1,1
a110,1,1
a111,0,1
a113,0,0
a114,0,1
a115,1,1
a117,1,1
a118,0,1
a119,0,0
a120,1,1
a121,0,1
a125,0,0
a128,0,0
a129,1,0
a130,0,1
a5,1,0
a8,0,1
a20,0,1
a21,1,0
a24,0,0
a33,0,1
a34,0,0
a39,1,1
a43,1,0
a45,0,0
a46,0,1
a52,1,0
a53,1,1
a60,0,1
a62,0,1
a63,0,0
a71,1,1
a78,0,0
a79,1,1
a81,0,0
a84,1,0
a87,1,0
a88,1,1
a92,0,0
a97,1,1
a99,0,0
a100,1,0
a102,1,0
a105,0,0
a107,1,0
a108,1,0
a112,1,0
a124,0,1
a126,0,1
a127,0,0
a0,0,0
a2,0,0
a12,0,1
a25,1,0
a64,0,0
a72,0,0
a82,0,0
a116,1,1
a123,0,1
a37,0,0
a51,1,1
a122,1,1
a35,0,1
a86,0,1
a98,0,0
a68,0,0
a80,1,1
a103,1,1
a54,0,0
