Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,0
a4,1,1
a5,0,1
a12,1,1
a13,1,1
a17,1,1
a20,1,0
a21,1,1
a22,1,0
a23,1,0
a24,0,0
a27,1,0
a28,1,0
a30,1,1
a31,1,1
a32,0,0
a35,1,0
a36,1,1
a41,1,0
a43,1,0
a44,0,0
a48,0,0
a51,0,1
a53,0,0
a54,0,1
a55,0,0
a56,0,0
a58,1,1
a60,1,1
a61,0,0
a63,0,1
a67,0,1
a70,1,0
a71,0,1
a72,0,0
a73,1,0
a74,1,0
a75,0,0
a76,0,1
a77,1,0
a78,1,1
a79,0,0
a80,0,0
a81,1,0
a82,0,1
a83,0,0
a85,1,0
a88,0,1
a89,1,1
a90,0,0
a91,1,1
a92,0,0
a94,1,0
a95,1,0
a96,0,1
a97,1,0
a98,1,0
a100,1,1
a101,1,1
a102,0,1
a104,0,0
a107,0,0
a111,1,0
a114,1,1
a115,1,0
a116,1,0
a117,1,0
a118,1,1
a122,0,1
a126,0,0
a127,0,1
a128,1,0
a129,0,1
a132,0,1
a133,0,0
a135,1,0
a136,0,0
a138,0,1
a139,1,0
a140,0,0
a141,0,0
a145,1,1
a148,1,0
a150,0,1
a151,1,0
a154,0,1
a158,0,0
a159,1,0
a160,1,0
a162,1,0
a166,0,1
a168,0,1
a169,0,1
a172,1,1
a173,1,0
a174,0,0
a178,0,0
a179,1,1
a180,0,1
a183,0,0
a185,1,1
a188,1,0
a190,1,1
a191,0,1
a192,0,0
a193,1,1
a195,1,1
a196,0,1
a198,0,1
a200,1,1
a202,0,1
a203,0,0
a204,0,0
a207,0,1
a208,0,0
a210,1,1
a213,0,0
a214,0,1
a217,0,0
a219,0,1
a220,1,1
a221,1,1
a223,1,0
a226,0,1
a228,1,1
a230,1,0
a239,1,0
a241,1,1
a243,0,1
a244,0,0
a245,1,0
a248,1,0
a249,0,0
a251,0,0
a253,0,1
a254,0,1
a257,0,1
a258,0,0
a260,0,0
a261,0,0
a265,0,1
a266,0,0
a267,1,0
a268,0,0
a269,0,1
a270,1,0
a271,0,0
a2,1,1
a3,1,1
a7,1,1
a8,1,1
a10,0,0
a11,1,0
a14,1,1
a16,1,1
a18,0,1
a19,1,0
a29,1,1
a33,1,1
a34,1,0
a37,0,1
a40,1,1
a45,1,0
a46,1,0
a47,0,0
a50,1,1
a64,0,0
a65,1,1
a68,1,0
a84,0,0
a86,1,1
a99,0,1
a106,1,0
a109,0,0
a110,0,0
a112,0,0
a119,1,0
a120,0,1
a121,0,1
a124,1,0
a125,1,1
a130,0,0
a131,1,0
a134,1,0
a137,0,0
a142,0,0
a144,1,0
a146,0,1
a147,0,0
a149,1,0
a153,0,0
a157,0,1
a161,0,1
a163,1,0
a165,0,0
a176,0,0
a177,1,1
a181,1,1
a182,0,1
a187,0,0
a189,1,1
a201,1,1
a209,0,1
a211,1,0
a222,1,0
a224,0,1
a225,1,0
a229,0,1
a231,1,1
a235,0,1
a236,1,1
a238,0,1
a242,0,1
a246,0,0
a247,0,1
a250,1,0
a252,0,0
a255,1,1
a259,0,0
a274,0,1
a1,1,1
a9,1,0
a26,1,1
a39,0,1
a49,1,0
a57,0,0
a59,1,0
a66,0,0
a69,0,0
a87,1,0
a93,0,1
a103,1,1
a105,1,0
a152,0,0
a164,0,1
a184,1,1
a186,1,0
a205,0,1
a215,1,1
a216,1,1
a234,0,0
a256,0,0
a263,0,1
a272,0,0
a273,0,1
a275,0,1
a15,1,0
a25,0,0
a42,0,1
a52,0,1
a108,0,0
a113,0,0
a170,0,1
a199,0,0
a206,0,1
a212,0,0
a218,0,1
a262,1,1
a6,1,0
a38,0,1
a123,0,0
a143,1,1
a156,0,1
a175,1,1
a197,0,0
a227,1,0
a232,0,1
a237,0,0
a240,1,1
a264,1,0
a194,0,1
a233,0,1
a62,0,1
a167,0,0
a155,1,1
a171,0,1
