Argument,In_Stability_Impact,Out_Stability_Impact
a2,1,1
a3,0,1
a4,0,1
a5,1,1
a6,0,0
a7,1,0
a8,0,1
a9,1,1
a10,1,1
a11,1,0
a12,0,0
a13,1,0
a14,0,0
a15,0,0
a16,1,1
a18,1,0
a19,0,0
a20,0,0
a22,1,1
a23,0,1
a24,0,0
a27,1,0
a29,0,0
a32,1,1
a33,0,1
a34,1,1
a35,1,0
a36,0,1
a39,1,0
a40,1,0
a43,1,0
a46,0,1
a47,0,1
a48,0,1
a49,0,0
a50,1,0
a51,1,0
a52,1,1
a54,1,0
a55,1,0
a56,1,1
a57,0,1
a58,1,1
a59,1,1
a60,0,0
a61,1,1
a62,1,1
a65,1,1
a66,0,1
a67,0,0
a71,1,1
a77,0,0
a79,0,1
a80,1,1
a81,0,1
a82,1,1
a86,0,0
a87,0,1
a90,0,1
a92,0,1
a95,0,1
a97,1,1
a98,0,1
a100,1,0
a103,0,0
a104,0,0
a105,1,0
a106,1,1
a107,0,1
a108,1,1
a111,0,0
a113,1,1
a114,1,0
a116,0,1
a118,1,0
a120,0,1
a121,0,1
a123,1,1
a124,1,1
a126,1,1
a128,1,1
a129,0,0
a130,1,0
a132,0,1
a133,1,0
a135,0,1
a136,0,0
a140,0,1
a141,1,1
a144,1,0
a147,1,1
a149,0,1
a151,1,1
a152,0,1
a153,1,0
a154,1,0
a156,1,0
a159,0,0
a162,0,1
a166,0,0
a167,0,1
a168,1,0
a170,0,1
a172,0,1
a174,0,0
a176,1,1
a178,1,0
a179,0,1
a183,1,0
a184,1,0
a186,1,1
a187,1,1
a189,1,1
a191,0,1
a192,0,0
a193,1,1
a197,1,1
a198,0,0
a199,1,0
a201,1,1
a202,1,1
a206,1,1
a209,1,0
a210,1,1
a211,0,1
a212,0,1
a213,0,1
a214,1,0
a216,0,0
a217,0,1
a218,0,0
a220,1,1
a221,0,0
a223,1,0
a224,0,1
a225,1,0
a226,1,0
a227,0,1
a228,0,1
a230,0,1
a232,1,1
a233,0,1
a237,1,1
a238,1,1
a240,1,1
a242,1,0
a246,0,0
a247,0,0
a248,0,1
a250,0,0
a251,1,1
a253,0,0
a256,0,1
a260,0,1
a263,0,0
a265,0,1
a267,0,1
a268,1,0
a269,1,1
a270,1,1
a271,0,1
a272,0,1
a273,0,1
a274,1,1
a275,0,0
a277,0,0
a280,1,1
a283,0,1
a285,1,1
a288,0,0
a290,1,1
a291,0,1
a292,1,1
a294,0,0
a296,0,0
a297,1,0
a300,1,1
a0,0,1
a21,0,0
a30,1,1
a38,0,1
a42,0,1
a53,0,1
a64,0,1
a68,0,0
a69,0,0
a70,0,1
a72,1,1
a76,0,0
a84,1,1
a85,1,1
a88,0,0
a96,0,0
a101,1,0
a109,0,1
a110,0,0
a112,1,1
a115,1,1
a119,1,1
a131,1,1
a137,1,1
a138,1,1
a139,1,0
a142,1,1
a145,0,1
a148,1,0
a158,1,1
a164,1,1
a169,1,0
a171,0,1
a173,1,0
a177,1,1
a181,0,1
a188,1,1
a190,1,1
a194,0,0
a195,0,1
a196,0,1
a229,0,0
a234,1,0
a236,0,1
a241,0,0
a245,1,1
a254,0,0
a255,0,0
a257,0,1
a259,1,1
a261,0,0
a262,0,0
a278,0,0
a279,0,0
a282,1,0
a286,0,0
a25,0,0
a28,1,1
a37,0,1
a41,1,1
a44,0,1
a45,1,1
a63,0,1
a73,1,0
a78,0,1
a89,0,1
a93,1,1
a94,1,1
a102,1,0
a117,0,0
a127,1,0
a134,1,0
a143,1,0
a146,0,0
a155,1,1
a157,0,1
a160,1,1
a161,0,0
a163,1,0
a182,0,1
a200,0,1
a204,0,1
a205,1,1
a208,0,1
a215,1,1
a231,0,0
a243,1,1
a249,1,1
a252,0,1
a258,0,1
a264,0,0
a276,1,1
a287,1,1
a295,0,1
a298,0,0
a1,0,1
a26,1,0
a74,1,1
a91,0,1
a99,0,1
a125,1,0
a150,0,1
a165,1,1
a175,0,0
a180,1,1
a185,0,1
a207,0,0
a222,1,1
a235,0,1
a244,1,1
a266,1,1
a284,1,0
a293,1,1
a31,0,0
a203,0,1
a219,1,1
a239,0,1
a281,0,0
a75,1,1
a83,0,1
a122,0,1
a289,1,1
a299,1,1
a17,1,1
