Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,1
a2,1,1
a3,1,0
a7,1,0
a8,0,0
a11,1,1
a13,1,0
a14,1,0
a17,0,0
a19,1,0
a20,0,0
a21,1,1
a22,1,0
a23,0,1
a26,0,0
a27,0,1
a28,0,0
a29,0,0
a30,1,1
a31,1,1
a34,0,0
a35,1,0
a37,1,0
a39,1,0
a40,1,0
a41,1,0
a44,1,1
a45,1,0
a46,0,1
a47,1,0
a49,0,1
a50,0,1
a52,0,1
a53,1,0
a58,1,1
a59,0,1
a60,1,1
a61,0,0
a62,0,0
a63,1,0
a66,1,1
a68,1,0
a69,0,0
a70,0,1
a71,1,1
a72,0,0
a74,0,0
a75,1,1
a76,1,0
a77,0,1
a80,1,0
a81,0,1
a83,1,0
a86,0,1
a87,0,1
a88,0,1
a90,1,0
a92,1,1
a93,1,0
a94,1,1
a97,1,0
a98,1,1
a101,0,1
a103,0,1
a110,1,1
a112,1,1
a113,1,0
a115,1,0
a116,0,1
a118,0,0
a125,1,1
a126,0,1
a131,1,1
a132,0,0
a136,1,1
a138,1,0
a144,0,1
a147,1,1
a149,0,0
a150,0,0
a151,0,1
a156,1,0
a157,1,0
a158,1,1
a159,0,1
a160,0,1
a162,0,0
a166,0,1
a169,0,1
a170,1,1
a174,0,0
a175,1,0
a177,1,1
a180,1,0
a185,1,0
a189,0,0
a190,0,1
a193,1,0
a196,1,0
a202,0,1
a203,0,1
a204,1,1
a1,1,1
a5,1,1
a10,1,1
a15,1,1
a25,1,1
a32,1,1
a33,0,0
a36,1,0
a38,0,1
a42,1,1
a51,0,0
a54,0,0
a56,0,1
a57,0,0
a64,0,0
a67,0,1
a73,0,1
a79,1,0
a82,0,0
a85,1,0
a89,0,1
a91,0,1
a95,0,1
a99,0,1
a106,0,0
a107,1,1
a108,0,1
a109,0,0
a111,0,0
a117,1,0
a119,0,0
a122,0,0
a123,1,0
a124,1,0
a127,1,1
a129,0,1
a133,0,0
a134,1,0
a135,1,0
a137,1,0
a141,0,1
a143,0,0
a145,1,0
a152,1,0
a153,1,1
a154,0,1
a155,0,1
a161,0,1
a164,0,1
a167,1,0
a168,0,1
a171,1,0
a176,0,0
a179,0,1
a181,1,1
a182,1,0
a183,0,1
a184,1,1
a186,0,0
a195,1,1
a200,0,1
a201,0,1
a205,0,1
a4,1,1
a12,1,1
a18,1,1
a43,1,0
a48,0,0
a55,1,1
a78,1,0
a96,0,0
a102,0,1
a104,1,1
a121,0,0
a128,0,1
a139,1,1
a172,1,0
a173,0,1
a187,1,0
a191,1,1
a197,0,0
a198,1,1
a199,0,1
a6,0,0
a16,1,0
a84,1,0
a105,0,0
a120,1,0
a130,1,0
a140,0,1
a163,1,1
a188,1,1
a194,1,1
a9,0,1
a65,0,1
a100,0,1
a114,1,1
a148,1,0
a178,1,1
a192,1,0
a142,0,1
a146,0,0
a24,1,0
a165,1,1
