Argument,In_Stability_Impact,Out_Stability_Impact
a1,1,0
a2,0,0
a4,1,0
a5,1,1
a7,1,0
a8,1,1
a10,1,0
a12,1,0
a13,1,0
a15,0,0
a16,0,1
a17,1,0
a18,1,0
a19,1,0
a23,0,0
a25,0,0
a27,0,0
a31,1,1
a33,1,0
a34,0,1
a35,0,1
a38,1,1
a39,1,0
a41,1,0
a43,1,0
a44,1,1
a45,1,0
a46,1,0
a47,1,0
a50,1,0
a51,1,0
a52,1,0
a53,1,1
a54,1,0
a56,1,0
a57,0,1
a58,0,0
a59,1,0
a61,1,1
a62,1,0
a65,0,0
a66,1,0
a71,1,0
a72,1,0
a74,1,0
a75,0,1
a77,1,0
a80,0,0
a81,0,0
a83,1,0
a84,1,0
a85,0,0
a87,1,1
a88,0,1
a89,1,0
a90,1,0
a93,1,0
a95,0,0
a99,1,0
a3,1,0
a6,0,0
a9,1,0
a14,1,1
a20,0,0
a22,0,1
a24,1,0
a26,1,0
a28,1,0
a30,1,1
a32,0,0
a36,1,0
a37,0,0
a40,0,0
a55,1,1
a60,1,0
a64,1,0
a67,0,0
a69,1,0
a70,1,0
a76,1,0
a78,1,0
a79,0,1
a86,0,0
a92,1,1
a94,0,0
a96,1,0
a11,1,0
a21,1,0
a42,1,0
a97,1,1
a0,1,0
a49,1,1
a63,1,0
a68,1,0
a73,1,0
a91,0,1
a29,1,1
a48,0,1
a82,1,0
a98,1,0
