Argument,In_Stability_Impact,Out_Stability_Impact
a1,1,1
a3,1,1
a6,0,0
a8,0,0
a9,1,1
a12,1,0
a14,1,0
a15,1,0
a16,0,1
a17,1,0
a19,0,0
a20,1,0
a21,0,1
a24,1,1
a26,1,0
a28,0,0
a29,0,1
a32,1,0
a33,0,1
a34,1,0
a35,1,0
a37,1,1
a38,0,1
a43,0,1
a49,1,0
a50,1,0
a51,1,0
a52,0,0
a54,0,0
a55,1,0
a56,1,0
a57,0,0
a61,0,0
a62,0,0
a64,0,1
a65,0,0
a66,1,0
a67,1,0
a69,1,0
a70,1,0
a71,1,0
a73,1,0
a74,1,0
a78,1,1
a79,0,1
a80,1,0
a81,0,0
a82,1,0
a84,0,0
a85,0,0
a86,0,0
a88,0,1
a89,1,0
a92,1,0
a93,1,0
a94,1,0
a95,0,0
a96,0,0
a98,0,0
a100,1,0
a101,0,0
a106,0,0
a109,0,0
a110,0,1
a112,0,0
a115,1,0
a116,0,0
a118,1,0
a119,0,0
a120,1,0
a122,0,0
a125,0,0
a127,1,0
a129,1,0
a130,1,0
a132,0,0
a133,0,0
a134,0,0
a138,0,1
a139,0,0
a145,0,0
a146,0,0
a147,1,1
a148,1,0
a150,0,0
a151,1,0
a152,0,1
a153,0,0
a154,0,1
a156,0,0
a158,1,0
a159,1,0
a163,0,1
a164,1,1
a165,0,1
a166,0,1
a169,0,0
a171,0,0
a173,1,0
a174,1,0
a175,0,0
a176,0,0
a178,0,0
a182,1,1
a183,0,0
a184,0,0
a185,0,0
a186,0,1
a188,1,0
a189,0,0
a190,1,1
a191,0,1
a192,0,0
a193,1,1
a197,1,0
a200,0,0
a202,0,0
a203,0,0
a206,0,0
a207,1,1
a209,1,1
a210,0,0
a212,1,0
a213,1,0
a216,0,0
a219,0,0
a221,1,1
a222,1,0
a225,0,0
a226,1,0
a228,1,0
a230,1,1
a232,0,0
a235,0,0
a0,1,1
a5,1,0
a22,1,0
a25,1,1
a27,0,1
a36,1,0
a42,0,0
a45,0,0
a46,1,1
a48,0,1
a59,1,0
a63,1,0
a72,1,0
a76,1,1
a83,0,0
a91,1,0
a97,0,1
a108,0,0
a114,0,0
a121,0,0
a123,1,0
a124,0,0
a126,1,1
a128,0,0
a131,0,1
a135,1,1
a136,0,0
a137,0,1
a141,0,0
a142,0,0
a144,0,0
a155,0,0
a162,0,0
a168,1,0
a180,0,1
a187,1,0
a196,0,0
a198,0,0
a204,0,0
a208,1,1
a214,1,1
a224,0,0
a229,1,0
a233,1,1
a4,0,1
a10,0,1
a18,0,0
a23,1,0
a30,0,0
a41,1,0
a44,1,0
a47,1,0
a53,0,1
a60,1,1
a68,1,0
a87,1,0
a90,0,0
a102,0,0
a105,1,0
a107,1,1
a111,0,0
a113,1,1
a117,1,0
a143,0,0
a160,0,0
a170,1,1
a172,0,0
a181,0,1
a194,0,0
a195,0,1
a201,1,0
a205,1,0
a215,1,0
a218,0,0
a223,1,1
a231,1,0
a234,0,0
a11,1,1
a39,0,1
a40,1,0
a58,0,0
a75,0,0
a104,1,0
a140,1,0
a149,0,0
a157,0,0
a179,1,1
a211,0,0
a217,0,1
a7,0,0
a13,0,1
a77,0,1
a99,1,0
a161,0,0
a220,0,0
a103,0,0
a177,1,0
a167,0,0
a199,1,1
a227,0,0
a2,1,1
a31,0,1
