Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,1
a5,0,1
a7,1,0
a8,1,0
a9,1,0
a10,1,0
a11,0,0
a12,1,0
a13,0,0
a15,1,0
a16,0,1
a17,0,1
a19,1,0
a20,1,0
a21,0,0
a22,1,0
a23,0,0
a24,1,0
a25,0,0
a26,1,0
a28,1,1
a30,1,1
a35,1,0
a36,0,0
a37,1,0
a38,1,0
a39,1,0
a40,1,1
a41,1,0
a43,1,0
a44,1,0
a46,0,1
a49,0,0
a50,1,1
a51,1,1
a53,1,0
a54,1,1
a57,1,0
a60,1,0
a61,0,1
a62,0,0
a63,1,0
a64,1,1
a68,0,0
a69,0,1
a70,0,1
a74,0,1
a76,1,1
a78,1,0
a79,1,0
a80,0,0
a81,1,0
a82,1,0
a84,0,0
a88,0,0
a89,0,0
a90,0,0
a92,1,0
a94,0,0
a95,0,1
a96,1,1
a97,0,0
a98,1,0
a102,1,0
a103,1,0
a2,0,0
a3,1,0
a6,0,1
a14,0,0
a18,1,0
a27,1,0
a29,1,0
a32,0,0
a33,1,0
a42,1,0
a55,0,0
a56,1,0
a59,0,1
a65,0,1
a67,1,0
a71,1,0
a72,1,0
a77,1,0
a86,1,0
a91,0,0
a93,0,0
a99,0,0
a101,1,0
a104,1,0
a1,0,1
a4,0,0
a34,1,1
a48,1,0
a52,0,0
a58,0,0
a73,1,0
a75,1,0
a83,0,0
a87,1,0
a100,0,1
a45,1,0
a66,1,0
a85,0,0
a31,1,0
a47,1,0
