Argument,In_Stability_Impact,Out_Stability_Impact
a4,1,1
a5,1,0
a6,0,1
a7,0,1
a8,0,0
a10,0,0
a11,1,0
a13,1,0
a16,1,1
a20,1,0
a22,1,1
a26,1,0
a29,1,0
a32,1,0
a34,0,0
a36,1,0
a38,1,1
a40,1,1
a45,1,1
a47,0,0
a49,0,0
a50,1,0
a51,0,0
a52,0,0
a53,1,0
a54,1,0
a55,0,0
a56,1,0
a58,1,0
a59,0,0
a0,0,0
a1,1,0
a2,0,1
a3,1,1
a12,0,1
a14,1,0
a15,1,1
a17,1,0
a19,1,0
a23,0,1
a24,1,1
a25,1,0
a27,1,0
a28,0,1
a33,1,1
a35,0,0
a37,1,1
a42,0,0
a44,1,0
a48,0,1
a57,1,0
a9,1,0
a21,1,0
a31,1,0
a46,0,0
a18,1,0
a39,0,1
a41,1,0
a43,0,0
a30,1,0
