Argument,In_Stability_Impact,Out_Stability_Impact
a2,1,0
a5,1,0
a6,1,1
a9,1,0
a10,0,1
a13,0,0
a18,1,0
a19,1,0
a20,0,0
a22,0,0
a23,0,1
a25,0,1
a26,1,0
a29,1,0
a30,1,0
a31,1,0
a34,1,0
a35,1,0
a36,0,0
a37,0,0
a38,1,0
a40,1,0
a42,0,0
a43,0,1
a44,1,0
a46,0,0
a47,1,1
a49,1,0
a51,0,0
a54,1,0
a59,0,1
a60,1,0
a61,1,0
a64,0,0
a66,0,1
a69,0,0
a0,1,0
a1,1,0
a8,0,0
a14,1,1
a16,1,0
a21,1,0
a27,1,0
a33,1,0
a39,1,1
a41,1,0
a53,0,1
a56,1,0
a57,0,0
a58,1,1
a63,1,1
a65,1,1
a67,1,0
a68,1,0
a70,1,0
a73,1,0
a74,1,1
a4,1,0
a11,1,1
a28,1,0
a45,1,0
a55,1,0
a62,1,0
a72,1,0
a3,1,0
a7,0,0
a12,1,0
a17,1,1
a24,1,0
a32,1,0
a52,1,0
a50,1,0
a15,1,0
a71,0,1
a48,1,0
