Argument,In_Stability_Impact,Out_Stability_Impact
a1,1,0
a2,0,1
a5,0,1
a6,0,0
a8,0,0
a9,1,1
a10,1,1
a11,1,1
a12,1,0
a13,1,0
a18,0,1
a19,0,1
a20,1,1
a21,1,0
a23,0,0
a24,0,0
a28,1,1
a29,0,1
a31,0,1
a33,1,1
a34,0,1
a36,1,0
a37,0,1
a40,1,0
a41,0,1
a43,0,0
a44,1,0
a45,1,0
a47,1,0
a49,1,0
a50,0,1
a51,0,0
a52,0,1
a53,0,0
a55,1,0
a56,1,0
a58,1,0
a59,1,1
a60,1,0
a61,1,0
a62,0,1
a65,0,0
a66,1,1
a67,1,0
a69,1,1
a71,1,1
a72,1,1
a73,0,1
a78,0,0
a79,1,1
a80,0,1
a81,1,1
a83,1,0
a84,1,0
a87,1,1
a88,1,0
a89,1,0
a90,1,0
a91,1,1
a92,0,1
a93,1,0
a94,0,0
a95,1,0
a96,0,1
a97,0,0
a98,0,0
a100,1,1
a102,1,1
a105,1,0
a107,0,0
a111,0,1
a116,1,1
a117,0,1
a118,1,0
a119,0,1
a120,1,1
a121,1,1
a122,1,0
a124,0,1
a126,1,1
a127,1,1
a131,0,1
a132,0,1
a133,1,1
a137,0,0
a141,1,1
a142,0,1
a143,0,0
a144,0,0
a145,0,1
a147,0,1
a148,1,1
a150,0,1
a151,0,1
a152,0,1
a153,1,1
a154,0,0
a156,1,1
a157,0,1
a158,1,1
a161,0,1
a162,1,0
a163,0,1
a164,0,1
a166,1,1
a168,1,0
a169,0,0
a171,0,1
a172,0,1
a173,0,0
a174,0,1
a175,0,1
a176,0,0
a179,0,1
a180,0,1
a184,0,0
a185,1,1
a186,1,0
a187,0,0
a193,0,1
a194,0,1
a195,0,1
a196,0,1
a197,1,1
a199,0,1
a201,0,0
a202,1,1
a206,0,1
a207,1,1
a208,1,1
a210,1,1
a211,0,1
a212,0,1
a214,0,1
a215,0,1
a216,1,0
a217,1,1
a219,1,1
a220,0,1
a221,0,1
a224,0,1
a225,0,1
a3,0,1
a4,1,1
a7,0,1
a15,1,1
a16,0,1
a22,1,1
a38,0,0
a39,0,1
a46,0,0
a54,1,1
a63,1,0
a68,1,0
a70,1,0
a74,1,0
a82,0,1
a99,0,1
a103,1,1
a104,0,0
a106,1,1
a108,1,0
a109,1,1
a112,0,1
a113,1,0
a114,1,1
a130,0,1
a140,0,1
a146,1,1
a155,1,1
a160,0,1
a167,1,0
a170,0,1
a177,0,1
a178,0,0
a181,1,1
a182,0,1
a183,0,0
a188,0,1
a191,1,1
a192,1,1
a198,0,1
a203,1,0
a204,0,1
a205,0,1
a213,0,0
a218,1,0
a0,1,1
a14,1,0
a25,1,1
a26,1,1
a30,0,1
a42,0,0
a48,1,1
a75,0,0
a76,0,0
a85,0,0
a101,1,1
a110,0,0
a115,0,0
a123,0,1
a125,0,1
a128,0,1
a136,0,1
a138,1,1
a149,0,1
a159,1,1
a165,1,1
a189,1,0
a190,0,1
a209,0,0
a223,0,0
a17,0,0
a35,1,1
a129,1,0
a135,0,0
a200,1,1
a27,1,0
a57,1,1
a64,0,0
a134,1,0
a222,0,1
a77,1,1
a32,0,1
a86,1,0
a139,0,1
