Argument,In_Stability_Impact,Out_Stability_Impact
a1,1,0
a3,1,0
a4,1,1
a5,0,1
a6,0,0
a7,1,0
a8,1,0
a13,0,0
a18,0,0
a19,0,1
a21,1,0
a23,1,0
a26,1,0
a27,0,0
a29,0,0
a30,0,0
a33,1,1
a34,1,0
a35,1,0
a36,0,0
a37,0,0
a38,1,0
a40,0,0
a41,1,0
a45,1,1
a48,1,0
a49,0,0
a51,0,1
a55,1,0
a59,0,0
a61,0,0
a62,1,0
a63,1,1
a65,0,0
a66,1,1
a69,1,0
a70,0,0
a73,0,0
a74,0,0
a77,1,0
a78,1,0
a79,0,0
a80,0,1
a81,1,0
a82,1,1
a83,0,0
a86,1,0
a87,1,0
a89,1,0
a90,0,0
a91,1,0
a92,1,0
a94,0,1
a96,1,0
a99,1,0
a100,1,1
a101,1,0
a103,0,0
a105,1,1
a106,0,0
a107,1,0
a109,0,0
a110,0,0
a111,0,0
a114,1,0
a116,0,0
a117,0,0
a120,0,0
a121,1,0
a127,0,1
a128,0,0
a129,0,1
a130,1,0
a136,0,1
a137,1,0
a138,0,0
a139,0,0
a140,0,1
a141,0,0
a143,1,0
a145,0,1
a147,1,0
a148,0,0
a149,0,1
a151,0,0
a152,1,0
a155,0,0
a156,1,1
a158,0,1
a159,0,1
a160,0,0
a161,0,1
a162,0,0
a164,1,0
a165,0,0
a168,0,0
a170,0,1
a179,1,1
a181,1,0
a182,0,0
a184,0,0
a185,0,0
a187,1,1
a189,1,1
a191,0,0
a192,1,0
a195,0,0
a197,0,0
a198,1,0
a200,0,0
a201,1,0
a205,1,0
a0,0,1
a9,1,0
a11,1,0
a12,0,1
a20,0,1
a24,0,0
a25,0,0
a28,0,1
a31,1,0
a39,0,1
a54,1,0
a64,0,0
a68,1,1
a71,1,0
a72,1,0
a88,0,0
a97,0,1
a98,1,0
a102,1,0
a104,0,0
a115,1,1
a119,0,0
a122,0,0
a132,0,0
a134,0,0
a135,0,0
a146,1,1
a150,0,1
a154,1,0
a157,0,1
a171,1,0
a172,1,0
a174,1,0
a177,1,0
a186,0,0
a194,1,1
a202,1,1
a15,0,0
a17,0,0
a22,0,1
a32,1,0
a43,0,0
a44,1,0
a47,0,0
a50,0,1
a52,0,0
a56,1,0
a57,1,1
a60,1,1
a67,0,0
a75,0,0
a76,0,0
a85,1,0
a95,1,0
a112,1,0
a113,0,1
a118,1,1
a123,1,0
a124,1,0
a125,1,0
a153,1,0
a163,0,0
a167,1,1
a169,1,0
a175,1,0
a176,1,0
a178,0,0
a180,1,0
a204,1,1
a10,1,0
a46,0,0
a53,0,0
a58,0,0
a93,0,1
a108,0,1
a131,0,0
a133,1,1
a142,0,0
a183,0,0
a188,0,0
a2,1,1
a14,0,1
a42,0,0
a84,0,0
a144,1,0
a166,1,0
a173,0,1
a193,1,1
a126,1,0
a196,1,0
a199,0,0
a203,0,0
a16,0,1
a190,1,0
