Argument,In_Stability_Impact,Out_Stability_Impact
a1,0,1
a2,0,0
a3,1,1
a5,0,0
a6,1,0
a7,1,0
a8,1,0
a9,1,0
a11,1,0
a13,1,1
a16,1,1
a17,1,1
a18,1,0
a19,0,1
a22,1,0
a24,1,0
a26,1,0
a28,0,1
a30,1,0
a31,0,1
a34,0,1
a35,0,1
a37,1,0
a39,0,1
a40,1,1
a42,1,1
a43,1,1
a46,1,0
a47,0,0
a48,1,0
a50,0,0
a51,1,0
a53,0,0
a54,1,0
a57,1,1
a61,1,1
a63,0,1
a64,0,0
a65,1,1
a66,1,1
a67,1,0
a68,0,0
a69,0,1
a70,1,0
a71,1,1
a72,0,0
a77,1,1
a78,0,0
a79,0,1
a82,1,1
a83,1,1
a84,1,0
a86,1,0
a89,1,1
a92,1,1
a94,0,0
a95,1,0
a96,0,0
a98,0,0
a101,1,0
a102,1,1
a106,0,0
a107,1,0
a108,0,0
a109,0,0
a110,0,1
a111,0,1
a113,1,0
a114,1,0
a115,0,0
a117,0,1
a118,0,0
a119,1,0
a120,1,1
a122,1,1
a128,1,1
a129,0,1
a130,0,0
a132,0,0
a133,0,0
a136,0,1
a137,1,0
a138,1,0
a139,1,1
a140,1,0
a143,1,0
a144,0,1
a147,0,0
a148,1,1
a150,0,1
a151,1,1
a154,1,1
a155,1,1
a156,0,1
a157,1,1
a158,1,1
a14,1,0
a25,1,0
a27,0,1
a33,0,0
a36,0,1
a38,1,1
a49,1,0
a52,1,1
a56,1,0
a58,0,1
a60,1,1
a62,0,1
a73,0,0
a75,0,1
a76,1,1
a80,0,1
a85,1,0
a88,1,1
a97,0,1
a99,1,1
a100,0,0
a105,1,1
a112,1,0
a116,0,1
a121,1,0
a123,1,1
a124,0,1
a127,0,0
a131,0,0
a134,0,1
a135,1,0
a142,1,1
a145,0,1
a152,1,0
a153,1,1
a160,0,1
a4,0,0
a20,1,0
a21,1,1
a32,1,1
a44,1,0
a55,0,0
a87,1,1
a90,1,0
a91,0,1
a93,0,0
a103,1,1
a126,0,1
a141,0,0
a146,1,1
a159,1,1
a0,0,1
a10,0,0
a23,1,0
a29,0,1
a59,0,0
a74,1,1
a81,1,0
a104,1,1
a125,0,1
a149,0,1
a12,1,0
a15,0,0
a41,1,0
a45,1,1
