Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,0
a3,0,0
a6,1,0
a7,1,0
a8,0,1
a9,1,0
a12,0,0
a13,0,1
a14,1,0
a15,1,0
a18,1,0
a19,0,0
a20,1,0
a22,0,0
a23,1,0
a24,1,0
a25,1,0
a29,1,1
a30,1,0
a31,1,0
a34,1,0
a35,1,1
a36,1,0
a42,1,0
a43,1,0
a44,1,1
a46,0,0
a47,1,0
a48,1,0
a50,0,0
a52,0,0
a53,0,0
a56,1,0
a57,1,0
a60,1,0
a63,0,1
a65,1,0
a67,0,0
a68,1,0
a70,1,0
a71,1,0
a72,1,0
a75,1,0
a76,1,0
a78,1,0
a79,0,0
a80,1,1
a81,0,1
a82,0,0
a85,1,0
a86,1,0
a87,1,0
a90,1,0
a91,1,0
a94,0,0
a96,1,0
a98,1,0
a101,0,0
a103,0,0
a104,1,1
a106,1,0
a108,0,1
a109,1,0
a110,1,1
a112,1,0
a114,1,0
a115,0,0
a116,1,0
a120,0,0
a121,0,1
a124,1,1
a2,1,0
a4,1,0
a10,1,0
a16,1,1
a17,1,0
a21,1,0
a26,1,0
a27,1,0
a28,1,0
a32,1,0
a33,1,0
a37,0,0
a38,0,0
a51,0,1
a59,1,0
a61,0,0
a62,1,0
a66,0,0
a88,1,0
a89,0,0
a99,1,0
a100,1,1
a102,0,0
a105,1,0
a107,0,0
a113,1,0
a118,1,0
a119,1,0
a1,1,0
a5,1,0
a40,1,0
a45,1,1
a49,0,1
a58,0,0
a83,0,0
a84,0,0
a92,0,0
a93,0,0
a111,1,0
a117,1,0
a122,0,0
a123,1,0
a11,1,1
a41,0,1
a64,1,1
a74,1,0
a77,0,0
a97,0,1
a69,0,1
a39,1,1
a73,1,0
a95,1,1
a55,0,1
a54,1,0
