Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,0
a3,1,0
a5,1,0
a6,1,1
a7,1,1
a9,0,1
a11,1,1
a12,1,0
a15,1,0
a18,1,0
a20,1,1
a21,0,0
a24,1,1
a25,0,0
a26,1,0
a28,1,0
a29,0,1
a30,0,0
a31,1,1
a34,0,1
a36,1,0
a39,0,1
a41,1,0
a42,1,0
a43,0,0
a44,1,0
a46,0,0
a47,1,1
a48,1,0
a49,1,0
a51,0,0
a52,0,0
a54,0,1
a55,0,0
a56,0,0
a57,0,1
a59,1,0
a61,1,0
a63,1,1
a64,0,0
a65,1,0
a67,1,0
a72,1,0
a73,1,0
a77,1,0
a83,0,0
a84,0,1
a85,0,1
a86,1,1
a90,1,1
a92,1,0
a95,1,0
a97,1,0
a98,1,0
a99,0,0
a102,1,0
a103,0,0
a104,1,0
a107,0,1
a109,0,0
a111,1,0
a112,0,0
a114,0,1
a118,0,1
a119,0,0
a120,1,0
a124,1,0
a125,1,1
a126,0,0
a127,0,1
a128,0,1
a129,0,0
a130,0,1
a135,1,0
a136,1,0
a4,1,0
a8,1,0
a10,1,0
a13,1,0
a14,0,0
a16,1,0
a17,1,1
a22,1,0
a23,1,0
a27,1,1
a32,1,0
a35,1,1
a40,0,1
a45,1,0
a53,0,0
a60,1,1
a62,0,0
a66,1,0
a68,1,0
a69,1,1
a70,0,1
a71,0,1
a76,0,1
a78,1,1
a79,0,0
a81,0,1
a88,0,0
a91,0,0
a94,0,0
a100,1,0
a101,0,0
a106,1,0
a117,0,0
a121,0,0
a131,1,0
a133,1,0
a134,1,0
a137,0,1
a140,1,1
a1,1,1
a19,1,1
a33,1,0
a37,0,1
a38,1,0
a58,1,0
a82,1,0
a87,1,1
a89,1,0
a93,0,0
a96,1,0
a108,1,0
a110,1,1
a113,1,0
a115,0,0
a122,1,0
a132,0,1
a138,0,0
a139,1,0
a116,1,0
a123,1,0
a74,0,1
a80,1,0
a2,0,1
a50,0,0
a75,1,0
a105,0,1
