Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,0
a1,1,1
a2,0,0
a3,1,1
a5,1,1
a7,1,1
a8,0,1
a9,1,0
a10,0,0
a12,1,0
a16,1,0
a17,1,0
a18,1,1
a19,0,0
a20,1,0
a21,1,0
a25,1,0
a26,1,0
a29,0,0
a30,0,0
a32,1,0
a33,0,0
a34,1,1
a35,1,0
a36,1,0
a38,1,0
a40,1,0
a42,1,1
a43,1,0
a44,1,0
a46,1,0
a47,1,1
a49,1,0
a51,0,0
a52,1,1
a53,0,0
a54,1,0
a56,0,0
a57,1,0
a58,1,0
a62,0,0
a64,1,1
a65,0,1
a66,1,0
a68,0,0
a70,0,0
a75,0,0
a76,0,0
a77,0,1
a82,1,0
a83,1,0
a84,0,0
a86,1,0
a89,1,0
a90,0,0
a91,1,0
a92,1,0
a93,1,0
a4,1,0
a6,1,0
a14,1,0
a15,1,0
a23,1,0
a27,1,0
a28,0,1
a31,1,0
a37,1,1
a48,1,0
a55,1,0
a59,1,0
a60,1,0
a61,0,0
a63,0,1
a69,1,0
a71,1,0
a74,1,0
a80,1,0
a85,0,0
a88,0,0
a11,1,0
a13,1,0
a22,1,0
a24,1,0
a39,1,0
a50,0,0
a67,0,1
a73,0,0
a79,1,0
a81,1,0
a87,1,0
a94,1,1
a78,1,0
a41,0,1
a45,1,1
a72,1,0
