Argument,In_Stability_Impact,Out_Stability_Impact
a4,1,1
a6,1,1
a8,0,1
a9,1,1
a10,1,1
a11,1,1
a12,0,0
a13,1,1
a16,1,1
a18,1,0
a21,1,0
a22,1,1
a23,1,1
a25,0,0
a26,0,1
a27,0,1
a28,0,0
a29,1,1
a30,0,0
a31,0,1
a32,1,1
a33,1,0
a34,1,0
a42,1,1
a45,1,1
a48,1,1
a50,0,0
a51,0,0
a52,1,0
a55,1,1
a59,0,0
a60,0,1
a61,1,1
a62,1,1
a63,1,1
a65,0,0
a71,0,0
a72,1,1
a74,1,0
a76,1,1
a81,0,0
a83,1,0
a88,0,1
a89,1,1
a92,1,1
a93,0,1
a94,0,1
a95,0,0
a96,0,0
a98,0,1
a102,1,0
a103,1,1
a104,0,1
a107,1,0
a109,1,0
a111,1,0
a113,0,0
a115,0,1
a116,0,0
a117,1,1
a118,0,0
a120,1,1
a121,1,0
a126,0,1
a127,0,1
a129,1,0
a130,1,1
a131,1,1
a132,1,1
a134,0,1
a135,0,0
a136,0,0
a137,1,1
a139,1,0
a140,1,0
a142,1,0
a145,1,1
a146,0,1
a147,0,0
a149,0,0
a151,1,0
a152,0,0
a153,1,1
a154,1,1
a156,0,1
a157,1,0
a159,1,0
a160,0,0
a161,0,1
a162,0,1
a163,1,1
a164,1,0
a166,1,1
a169,0,1
a171,0,1
a173,0,1
a175,0,0
a177,0,1
a180,0,1
a181,0,0
a182,1,1
a184,1,1
a186,1,1
a188,0,1
a191,1,0
a193,0,1
a194,1,1
a196,1,1
a198,1,0
a199,1,1
a200,0,1
a204,0,1
a205,0,1
a206,0,0
a207,1,1
a210,0,1
a211,0,1
a212,1,0
a214,0,1
a215,0,0
a216,1,1
a217,0,1
a218,0,1
a219,0,1
a220,1,1
a221,1,1
a223,1,1
a224,1,1
a225,0,0
a226,0,1
a227,1,0
a228,0,1
a229,1,0
a230,0,1
a235,1,0
a236,0,1
a237,0,1
a238,1,1
a239,0,1
a242,1,1
a243,0,1
a244,0,1
a245,1,1
a246,1,0
a247,1,1
a250,0,1
a252,0,1
a253,0,0
a255,1,0
a256,1,1
a258,1,0
a259,1,0
a260,1,1
a261,1,1
a262,0,1
a264,0,1
a265,0,1
a268,1,1
a269,0,1
a270,0,1
a271,0,1
a272,1,0
a273,1,1
a275,1,1
a278,0,1
a279,1,1
a280,0,1
a281,0,1
a282,0,1
a284,0,1
a285,1,1
a287,0,1
a288,0,0
a289,1,1
a290,1,1
a291,1,0
a292,0,0
a293,1,1
a295,0,1
a296,1,0
a297,0,1
a299,0,1
a301,0,0
a303,0,1
a304,0,0
a305,1,1
a2,0,1
a15,0,1
a17,1,0
a19,1,0
a20,1,1
a24,1,1
a35,1,1
a37,0,1
a38,0,0
a39,1,0
a43,1,1
a44,0,0
a47,1,1
a57,1,1
a58,1,1
a67,0,0
a69,1,0
a70,1,0
a75,0,0
a79,0,1
a80,0,1
a82,1,0
a84,1,1
a91,1,0
a99,0,1
a100,0,1
a105,0,1
a108,1,0
a110,1,0
a119,0,0
a123,1,0
a124,1,1
a125,0,1
a128,0,1
a133,1,1
a143,1,1
a148,1,0
a150,0,0
a155,0,1
a168,0,0
a174,0,1
a179,0,1
a183,0,0
a189,0,1
a201,1,1
a209,1,0
a213,1,1
a241,0,1
a249,1,0
a251,0,0
a254,1,1
a263,0,1
a266,1,1
a267,0,1
a274,1,0
a276,0,1
a277,0,1
a283,0,1
a294,1,0
a298,0,0
a308,0,1
a309,0,1
a0,0,1
a7,0,1
a41,1,0
a46,1,1
a49,0,0
a54,1,1
a56,0,0
a64,1,1
a66,0,0
a73,1,0
a77,1,1
a78,1,1
a87,1,0
a90,0,1
a97,0,1
a101,1,0
a106,0,1
a138,0,1
a141,1,1
a165,1,1
a167,0,1
a172,0,1
a190,0,1
a192,0,1
a197,1,0
a202,0,1
a208,0,1
a222,1,1
a231,0,1
a232,1,1
a233,1,1
a240,1,0
a300,1,0
a302,0,1
a306,1,1
a1,0,1
a3,1,0
a5,0,1
a36,1,1
a40,1,1
a85,0,1
a112,0,0
a114,1,1
a122,0,1
a170,1,0
a176,0,0
a195,0,1
a53,0,0
a158,1,1
a185,0,0
a187,1,1
a203,1,0
a248,0,1
a286,0,0
a310,1,1
a86,1,1
a144,0,1
a234,1,1
a307,1,0
a68,0,0
a178,1,0
a257,1,1
a14,1,0
