Argument,In_Stability_Impact,Out_Stability_Impact
a2,1,0
a4,1,0
a5,0,0
a6,1,1
a8,1,0
a10,1,1
a11,1,1
a13,1,0
a15,1,0
a16,0,1
a18,1,0
a20,1,0
a21,0,0
a22,1,0
a24,1,0
a25,1,0
a26,1,0
a27,1,0
a28,0,0
a30,0,1
a31,0,0
a32,0,0
a35,1,0
a37,1,0
a39,1,0
a40,1,0
a42,0,1
a44,1,0
a45,1,0
a46,1,0
a48,1,1
a49,1,0
a50,1,0
a51,1,0
a53,1,1
a56,0,0
a57,0,0
a58,1,0
a60,1,0
a61,1,0
a63,1,1
a64,0,0
a65,1,0
a68,0,1
a69,0,0
a73,1,0
a74,0,0
a77,0,0
a78,1,0
a80,1,0
a81,0,1
a83,0,0
a85,1,0
a86,0,1
a87,0,0
a94,1,0
a96,0,0
a3,1,0
a7,1,0
a9,1,1
a17,1,0
a23,0,0
a29,1,0
a33,0,1
a38,1,0
a43,1,1
a54,1,1
a55,0,0
a66,1,0
a70,1,0
a76,1,0
a82,1,0
a84,1,1
a89,1,0
a91,1,0
a92,1,1
a93,0,0
a95,1,0
a99,1,0
a1,1,0
a12,1,0
a34,0,1
a36,0,1
a47,0,0
a52,1,0
a59,1,1
a67,1,0
a71,1,1
a72,1,0
a75,0,0
a88,1,1
a98,1,1
a14,1,0
a41,0,1
a79,0,0
a97,1,0
a0,1,0
a19,0,1
a62,1,0
a90,1,0
