Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,1
a1,1,1
a2,0,1
a4,0,0
a5,0,1
a7,1,0
a9,1,1
a18,0,0
a19,1,1
a21,0,0
a23,1,1
a25,0,1
a26,1,1
a27,1,1
a28,1,0
a31,1,1
a32,1,0
a34,0,1
a35,1,0
a40,0,1
a41,0,0
a42,0,0
a46,1,0
a47,1,0
a50,1,0
a51,1,1
a53,0,1
a54,0,0
a58,1,0
a59,1,0
a61,0,1
a62,1,1
a63,0,0
a64,1,0
a65,1,1
a68,0,1
a69,0,1
a70,0,0
a72,1,1
a73,1,0
a74,0,0
a75,0,1
a3,0,1
a6,1,0
a8,1,0
a11,0,0
a12,1,0
a14,0,1
a15,1,0
a16,1,0
a17,1,0
a20,1,1
a22,0,1
a24,0,0
a33,0,1
a36,0,1
a37,0,1
a38,0,0
a52,0,1
a55,0,1
a56,0,0
a57,1,0
a60,0,1
a67,0,0
a71,0,1
a29,1,1
a30,0,1
a39,1,0
a43,0,1
a44,0,0
a49,1,0
a13,1,1
a10,0,1
a45,0,1
a66,1,1
a48,0,1
