Argument,In_Stability_Impact,Out_Stability_Impact
a1,1,0
a2,1,0
a5,1,0
a6,1,0
a7,0,0
a12,1,0
a14,0,0
a15,0,0
a17,1,0
a18,1,0
a19,0,0
a20,1,0
a24,1,0
a26,1,0
a28,1,1
a31,0,0
a32,1,1
a34,0,0
a35,0,0
a36,0,1
a37,1,0
a38,1,0
a40,1,0
a43,1,0
a44,1,0
a45,0,0
a46,0,1
a47,0,0
a50,1,0
a51,1,0
a52,1,1
a56,1,1
a57,1,0
a60,1,1
a61,1,1
a62,1,1
a63,1,1
a64,1,1
a65,1,0
a69,0,1
a72,1,1
a74,1,0
a76,1,0
a77,1,0
a78,1,0
a82,0,1
a83,0,0
a86,1,0
a87,0,0
a89,0,1
a0,1,0
a3,1,0
a9,0,1
a13,0,0
a16,1,0
a29,1,0
a30,1,0
a33,1,0
a39,0,0
a53,1,0
a73,1,0
a79,1,0
a81,1,0
a84,1,0
a88,1,0
a4,1,0
a8,1,0
a11,1,0
a21,0,1
a23,1,0
a41,1,0
a42,1,1
a48,1,1
a49,1,0
a58,1,0
a59,1,0
a67,0,0
a71,1,0
a80,0,0
a85,1,0
a10,1,0
a22,1,0
a25,1,0
a27,1,0
a70,0,0
a55,1,0
a66,1,0
a68,1,0
a54,1,1
a75,1,0
