Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,1
a1,0,1
a2,1,0
a3,0,0
a8,1,1
a10,0,1
a12,0,1
a18,0,1
a19,0,0
a20,1,0
a22,1,0
a23,0,1
a24,0,1
a26,1,1
a27,0,1
a29,1,0
a30,0,1
a31,1,0
a33,1,1
a36,1,0
a37,0,0
a38,0,0
a39,0,0
a43,1,1
a46,0,1
a47,0,0
a48,1,0
a49,1,1
a50,1,1
a54,0,0
a55,1,1
a58,1,1
a59,1,1
a60,0,0
a61,0,1
a62,0,1
a63,0,1
a64,0,1
a65,1,1
a66,1,1
a67,1,1
a68,1,1
a69,1,1
a71,1,1
a72,1,0
a73,1,1
a74,1,1
a75,1,0
a76,1,0
a79,1,1
a80,0,1
a81,0,1
a88,0,1
a89,1,0
a93,0,1
a94,0,1
a95,1,1
a98,1,1
a99,1,0
a100,0,1
a102,0,0
a103,0,1
a104,0,0
a106,1,1
a107,0,0
a108,1,0
a109,0,1
a110,1,1
a112,1,1
a115,0,1
a116,0,1
a117,0,1
a119,1,0
a120,0,0
a121,0,1
a122,1,0
a123,0,1
a126,1,1
a127,0,1
a128,1,1
a129,0,1
a130,1,0
a131,0,1
a132,0,0
a133,1,0
a134,1,1
a136,1,1
a137,0,1
a140,1,1
a141,1,1
a142,0,1
a145,0,1
a147,1,1
a148,0,1
a151,1,1
a152,0,1
a154,0,0
a155,0,1
a156,1,1
a157,1,1
a158,1,1
a160,1,1
a161,1,1
a163,0,1
a165,0,0
a169,0,1
a171,1,1
a173,0,1
a175,0,0
a178,1,0
a180,1,1
a181,1,1
a183,1,1
a184,0,1
a4,1,0
a5,1,0
a6,0,1
a9,1,1
a13,0,0
a21,1,0
a25,1,1
a32,1,1
a34,1,1
a40,0,0
a42,0,1
a53,0,1
a56,0,0
a77,0,1
a83,1,0
a85,1,1
a86,0,0
a87,0,1
a97,0,1
a105,1,1
a111,0,1
a113,0,1
a125,0,0
a146,0,1
a153,0,0
a159,0,0
a164,1,1
a166,1,1
a167,1,1
a170,1,0
a172,1,1
a179,0,1
a185,0,1
a11,0,0
a14,1,0
a16,0,1
a17,0,0
a35,1,1
a44,0,0
a52,1,0
a70,1,1
a78,1,1
a84,1,0
a92,0,1
a114,1,1
a138,1,1
a139,0,0
a143,0,1
a174,0,1
a176,1,1
a182,0,1
a7,1,1
a15,1,0
a45,0,1
a51,1,1
a57,1,1
a90,1,1
a96,0,1
a150,0,1
a162,0,0
a101,1,1
a144,1,1
a149,0,1
a177,0,1
a41,0,0
a82,0,1
a124,0,0
a91,0,1
a135,1,1
a168,0,1
a28,0,1
a118,0,1
