Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,1
a1,1,1
a2,1,0
a3,1,1
a6,0,1
a7,0,1
a10,0,1
a13,1,1
a14,1,1
a15,0,0
a18,0,0
a20,0,0
a21,0,0
a22,1,0
a24,1,1
a25,1,1
a26,1,1
a30,0,1
a31,0,0
a32,0,1
a33,1,0
a38,1,1
a42,0,0
a43,1,1
a44,1,0
a46,1,1
a47,1,0
a48,1,0
a49,0,1
a51,1,1
a52,0,0
a53,1,1
a54,0,0
a57,1,1
a58,0,0
a59,0,1
a61,1,1
a66,0,0
a68,0,0
a69,1,1
a71,0,0
a74,0,0
a76,1,0
a78,1,1
a79,1,1
a80,0,0
a81,0,1
a82,0,1
a83,0,0
a84,1,0
a88,0,0
a89,0,1
a90,0,1
a91,0,0
a93,0,1
a94,0,1
a96,1,1
a97,0,0
a98,0,1
a99,0,1
a102,1,1
a107,0,0
a108,1,0
a111,0,0
a112,1,1
a113,1,1
a115,0,0
a116,1,1
a117,1,1
a122,1,1
a126,0,1
a129,0,1
a131,0,1
a132,1,0
a136,0,0
a138,0,1
a139,0,0
a140,0,1
a142,1,0
a143,0,1
a144,0,1
a145,0,0
a146,0,1
a147,1,1
a148,1,1
a149,1,1
a150,0,0
a151,0,0
a152,0,1
a156,0,1
a159,0,0
a160,0,1
a161,0,1
a168,1,0
a169,1,1
a170,1,0
a171,0,0
a174,0,1
a175,0,0
a177,0,1
a184,1,1
a186,1,1
a187,0,0
a189,0,0
a190,1,1
a192,0,0
a194,0,0
a195,0,1
a196,0,0
a197,0,1
a198,0,1
a199,1,1
a201,1,0
a202,0,0
a203,1,0
a204,0,1
a205,0,1
a207,1,1
a209,0,0
a211,0,0
a212,0,1
a213,0,1
a214,0,1
a215,1,1
a216,0,0
a217,0,1
a218,1,1
a219,1,1
a220,1,1
a224,0,0
a225,0,1
a226,0,0
a229,0,0
a230,0,1
a233,0,1
a235,1,1
a236,0,1
a237,0,1
a238,0,1
a239,0,1
a240,1,0
a241,0,0
a242,1,0
a243,0,0
a244,0,0
a245,0,1
a246,1,1
a247,0,0
a252,1,1
a253,0,0
a254,1,0
a255,0,0
a256,0,0
a258,0,1
a260,1,1
a261,1,1
a262,1,1
a263,1,0
a267,1,1
a268,1,1
a269,0,0
a271,1,0
a281,1,0
a282,0,1
a283,1,0
a284,0,1
a285,0,0
a286,1,0
a289,1,0
a290,0,0
a292,0,0
a293,0,1
a295,1,1
a298,1,1
a301,0,1
a302,0,1
a303,0,1
a305,0,0
a307,0,0
a308,0,1
a309,0,0
a311,0,1
a312,1,0
a316,1,0
a320,1,0
a323,0,1
a325,0,0
a326,0,1
a327,0,1
a330,0,1
a4,1,1
a5,0,1
a8,1,0
a12,0,1
a16,0,0
a19,1,1
a27,0,1
a29,1,1
a35,0,1
a36,0,0
a37,1,1
a39,0,0
a40,1,0
a41,1,0
a45,0,0
a50,1,0
a63,1,1
a65,1,1
a67,0,1
a70,0,0
a72,0,0
a73,1,0
a75,1,1
a77,0,0
a87,1,0
a92,1,0
a95,1,0
a101,1,0
a103,1,0
a104,1,1
a106,1,1
a109,0,1
a114,1,1
a118,0,0
a119,1,1
a120,1,1
a123,0,0
a124,1,0
a128,1,1
a130,0,1
a133,1,1
a134,0,0
a137,1,0
a141,1,0
a154,0,0
a155,0,1
a157,0,1
a158,0,0
a162,1,0
a164,0,1
a166,0,1
a173,1,0
a176,1,0
a178,0,0
a180,0,0
a182,1,1
a183,0,0
a185,1,1
a188,1,1
a193,1,0
a222,0,1
a249,1,1
a250,0,1
a257,0,0
a266,0,1
a272,0,0
a273,1,1
a274,0,1
a275,0,1
a277,0,0
a278,0,1
a280,0,1
a287,0,1
a299,0,0
a306,0,1
a315,0,0
a318,1,1
a319,1,1
a322,0,1
a328,1,0
a329,0,1
a17,0,0
a28,1,0
a60,1,0
a62,1,0
a64,0,1
a86,0,0
a105,0,0
a110,0,0
a125,0,1
a135,0,0
a163,0,1
a179,1,0
a181,0,0
a200,1,0
a206,0,1
a232,0,1
a259,1,1
a265,1,1
a276,1,0
a296,1,0
a300,0,1
a304,0,0
a317,0,0
a321,0,0
a11,0,0
a55,0,1
a56,0,1
a85,1,0
a100,0,1
a127,1,1
a153,1,1
a165,1,1
a191,1,1
a210,1,0
a221,1,1
a227,0,1
a228,0,0
a231,0,0
a234,0,0
a251,1,1
a294,0,1
a314,0,1
a9,1,0
a23,0,1
a34,1,0
a208,0,1
a223,0,1
a264,0,0
a270,0,1
a288,0,1
a297,1,1
a313,0,0
a324,1,1
a167,1,0
a172,0,1
a121,1,0
a248,0,1
a291,1,1
a310,0,0
a279,1,0
