Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,1
a3,1,0
a4,1,1
a6,1,0
a7,1,0
a8,1,0
a9,1,1
a10,1,0
a11,1,0
a15,1,0
a16,0,1
a18,1,0
a19,1,0
a20,0,0
a21,0,0
a22,1,0
a23,1,0
a24,0,0
a27,1,1
a30,0,0
a31,0,1
a32,1,1
a33,1,0
a34,0,1
a35,0,0
a37,0,0
a38,1,0
a40,1,0
a41,1,0
a44,1,0
a45,1,0
a46,1,0
a47,1,1
a49,1,0
a50,0,0
a53,1,0
a54,0,0
a56,1,0
a60,0,1
a62,1,1
a1,1,1
a2,0,0
a5,1,0
a12,1,0
a14,1,1
a26,1,0
a28,1,0
a29,1,1
a43,1,0
a52,1,0
a55,0,0
a57,0,0
a58,1,0
a59,1,0
a61,1,0
a63,0,0
a13,0,0
a25,1,1
a39,0,0
a48,1,0
a64,1,0
a17,1,0
a36,1,1
a42,1,1
a51,1,0
