Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,1
a1,1,0
a7,1,0
a8,0,1
a9,1,1
a10,1,0
a12,1,0
a15,0,1
a17,0,1
a20,1,0
a24,0,1
a25,0,0
a26,1,1
a27,1,0
a28,1,0
a29,1,1
a31,0,0
a32,1,0
a33,1,1
a35,0,0
a36,1,1
a40,1,1
a42,1,0
a43,1,1
a44,1,1
a45,0,0
a46,1,0
a47,0,1
a48,1,1
a50,1,0
a55,1,0
a56,1,0
a57,1,0
a59,0,0
a61,1,1
a62,1,0
a69,1,1
a70,1,1
a72,0,0
a73,0,0
a74,0,1
a76,0,1
a77,0,0
a78,0,1
a80,0,0
a81,1,1
a84,1,0
a86,0,0
a87,0,1
a89,1,1
a91,1,0
a93,1,1
a94,0,0
a99,1,0
a101,1,1
a103,0,1
a104,0,0
a105,0,0
a111,0,0
a112,0,1
a113,0,0
a114,1,0
a115,0,0
a116,1,0
a120,0,1
a123,1,1
a125,1,0
a126,0,1
a127,1,0
a130,1,1
a132,1,1
a134,0,0
a135,0,0
a137,0,0
a139,0,0
a140,0,0
a141,0,0
a143,0,0
a144,0,0
a145,0,1
a146,0,1
a147,0,0
a148,1,1
a150,0,1
a153,1,1
a156,0,1
a157,0,1
a159,0,1
a160,0,0
a163,0,0
a167,1,0
a168,0,0
a169,0,0
a171,1,0
a173,1,1
a174,1,1
a175,1,1
a2,1,1
a4,1,0
a5,1,0
a6,1,0
a13,1,0
a14,0,0
a16,0,1
a19,1,1
a21,1,0
a22,1,0
a30,1,0
a37,0,0
a38,0,1
a49,1,0
a52,1,1
a53,0,1
a54,0,0
a58,0,1
a60,1,0
a63,1,1
a64,1,1
a65,0,1
a67,0,1
a71,0,0
a85,0,0
a88,0,1
a90,0,0
a92,0,1
a95,0,0
a96,0,0
a98,0,0
a108,1,0
a109,0,0
a117,1,0
a118,1,0
a121,0,1
a128,0,1
a131,0,0
a136,0,0
a142,0,1
a149,0,1
a151,1,1
a154,0,0
a158,0,1
a162,1,0
a164,0,1
a165,1,1
a170,1,0
a3,0,0
a18,0,0
a23,1,0
a39,0,0
a51,0,0
a66,1,0
a68,0,0
a75,1,0
a79,1,0
a82,0,0
a97,1,0
a102,1,0
a106,1,0
a107,0,0
a110,1,1
a119,1,0
a122,1,0
a129,0,1
a133,0,1
a138,0,1
a152,0,0
a161,0,1
a172,0,0
a11,0,0
a34,0,1
a83,0,0
a41,0,0
a100,1,1
a124,1,0
a155,0,0
a166,1,1
