Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,1
a1,0,0
a5,0,1
a6,1,0
a8,1,1
a9,0,0
a10,1,1
a11,1,0
a14,1,0
a21,0,0
a22,1,0
a30,0,1
a32,1,1
a33,0,0
a34,0,0
a36,0,0
a40,0,0
a42,0,0
a44,0,1
a47,0,0
a48,1,0
a50,1,1
a51,1,0
a53,0,0
a54,0,1
a56,0,0
a57,0,0
a59,0,0
a60,0,1
a62,0,0
a65,0,0
a67,0,1
a69,0,0
a72,1,0
a73,0,1
a74,1,0
a76,1,0
a77,0,0
a79,0,1
a81,0,1
a82,0,1
a85,0,0
a86,1,0
a87,1,1
a89,0,0
a91,1,1
a92,1,1
a93,1,0
a95,0,0
a96,0,1
a98,1,0
a99,1,0
a100,0,0
a101,1,1
a102,1,1
a103,0,0
a104,0,0
a107,0,0
a108,1,0
a109,0,1
a111,0,0
a112,0,0
a113,1,0
a114,0,1
a116,0,0
a118,0,1
a119,0,1
a120,0,0
a121,0,0
a122,1,0
a124,1,1
a125,0,1
a128,0,0
a129,0,0
a13,0,0
a15,0,1
a16,0,0
a18,0,0
a19,0,1
a20,0,0
a23,1,1
a24,0,0
a28,0,1
a31,1,0
a37,0,1
a38,1,1
a39,1,0
a41,1,0
a43,0,0
a45,0,0
a52,1,1
a55,0,0
a61,1,0
a63,0,0
a64,0,0
a66,0,1
a68,0,1
a71,1,0
a80,0,0
a90,0,0
a94,0,1
a105,1,1
a106,1,1
a115,1,0
a117,0,0
a2,0,1
a3,1,0
a4,1,0
a7,1,0
a12,0,0
a17,1,0
a27,1,0
a29,1,1
a35,0,0
a46,0,0
a49,0,1
a75,0,0
a78,1,0
a83,1,1
a84,1,0
a88,1,0
a123,0,0
a126,0,0
a127,0,1
a25,1,0
a26,1,0
a70,1,0
a97,0,0
a130,1,1
a58,0,0
a110,1,1
