Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,0
a3,0,1
a6,1,0
a12,1,1
a18,1,0
a19,1,0
a20,1,0
a22,1,0
a25,1,0
a26,1,0
a27,0,0
a30,1,1
a31,0,1
a34,1,0
a35,0,1
a36,0,0
a38,1,0
a39,1,0
a40,0,0
a41,0,1
a42,1,1
a44,1,0
a47,1,0
a50,1,1
a51,1,0
a52,0,1
a56,1,1
a59,1,0
a60,0,0
a63,1,1
a64,0,1
a65,0,0
a66,1,0
a67,0,0
a68,1,1
a70,0,1
a72,1,0
a74,0,0
a76,0,1
a78,0,0
a81,0,0
a83,0,1
a84,0,1
a85,1,0
a86,0,0
a87,0,1
a88,0,0
a89,0,1
a92,1,0
a93,1,0
a94,1,0
a95,1,1
a96,0,0
a99,1,0
a101,0,0
a103,1,1
a104,1,0
a106,0,0
a107,1,1
a108,0,0
a109,0,1
a110,1,0
a111,1,0
a112,1,0
a113,0,0
a114,0,1
a115,0,1
a116,0,1
a117,0,0
a119,1,1
a123,1,1
a128,0,0
a130,0,0
a131,0,1
a133,1,1
a135,0,0
a137,1,0
a139,0,1
a140,1,0
a142,0,1
a144,0,0
a149,0,0
a153,0,1
a156,0,0
a158,0,0
a159,0,0
a160,0,1
a165,1,0
a166,0,0
a167,0,0
a168,1,1
a170,1,1
a172,1,1
a173,0,1
a174,1,1
a180,1,0
a181,1,1
a184,0,0
a185,0,0
a188,1,0
a190,1,1
a193,0,0
a198,0,0
a200,0,1
a201,1,0
a202,0,1
a203,0,1
a204,1,0
a205,0,0
a206,1,0
a208,1,0
a209,0,1
a210,1,0
a211,1,1
a213,0,1
a214,1,1
a216,0,1
a217,1,1
a221,1,0
a223,0,1
a225,0,0
a227,0,1
a228,1,1
a229,0,0
a230,0,1
a233,0,1
a238,0,1
a240,0,1
a2,0,1
a5,1,1
a10,1,1
a11,1,0
a15,0,1
a17,1,1
a21,1,0
a24,0,1
a28,1,0
a37,0,1
a43,0,1
a45,1,1
a48,0,0
a53,1,0
a55,1,0
a58,0,1
a71,0,0
a75,1,0
a80,1,0
a82,1,0
a97,0,1
a105,0,0
a118,1,1
a120,1,1
a122,0,0
a127,0,0
a129,1,1
a132,0,0
a134,0,0
a138,1,1
a141,0,1
a146,0,0
a148,1,0
a150,0,0
a152,1,1
a161,0,1
a162,0,1
a163,0,0
a164,0,0
a169,1,1
a171,1,0
a177,0,1
a178,0,1
a179,0,1
a182,1,1
a183,0,1
a186,1,1
a187,0,1
a194,0,1
a195,0,0
a196,1,1
a197,1,1
a199,1,0
a212,1,1
a215,1,0
a220,0,1
a222,0,0
a236,1,0
a237,0,0
a239,0,1
a4,0,1
a14,1,1
a16,0,0
a32,1,1
a46,0,0
a61,0,0
a62,0,1
a69,0,0
a79,1,1
a100,1,1
a136,0,0
a145,0,0
a154,1,1
a155,0,0
a157,0,0
a176,1,1
a207,0,0
a219,0,0
a231,1,0
a235,0,0
a1,1,1
a7,1,1
a8,0,0
a9,1,0
a29,1,0
a33,1,0
a57,0,0
a77,0,0
a90,1,0
a91,0,1
a98,1,0
a102,1,0
a124,0,0
a125,1,0
a143,0,0
a147,1,1
a151,1,0
a175,1,1
a191,1,0
a192,1,0
a224,0,1
a226,1,0
a232,1,1
a234,1,0
a13,0,0
a23,1,0
a49,0,0
a54,1,0
a73,0,0
a121,0,0
a189,0,1
a126,0,1
a218,0,1
