Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,0
a2,0,0
a3,1,0
a5,1,0
a6,1,0
a7,0,0
a12,1,0
a13,1,0
a15,1,1
a16,1,0
a19,1,0
a22,0,0
a23,1,0
a25,1,0
a27,1,0
a28,0,0
a29,1,0
a30,1,0
a31,1,0
a32,1,0
a33,1,0
a34,1,0
a35,1,0
a36,0,0
a38,0,0
a39,1,0
a40,0,0
a42,1,0
a43,0,0
a46,1,1
a47,1,0
a49,1,0
a52,1,1
a53,1,0
a55,0,1
a56,1,0
a57,1,0
a59,1,0
a63,1,1
a66,0,1
a67,1,0
a69,1,0
a70,1,0
a71,0,0
a73,1,0
a74,0,0
a75,1,0
a76,1,0
a77,1,0
a78,1,0
a79,1,1
a1,1,0
a8,1,1
a9,1,0
a10,1,0
a18,1,0
a37,1,0
a41,0,0
a48,1,1
a50,1,0
a54,0,0
a60,1,0
a61,1,1
a65,1,0
a68,0,1
a72,1,0
a4,1,0
a14,1,0
a17,1,0
a21,1,0
a24,0,0
a26,0,0
a44,1,1
a51,1,0
a58,0,0
a62,1,0
a11,0,0
a20,1,0
a64,1,0
a45,1,0
