Argument,In_Stability_Impact,Out_Stability_Impact
a2,0,0
a3,1,1
a5,0,0
a6,1,0
a7,0,0
a9,0,0
a11,0,1
a14,0,0
a15,1,0
a16,1,0
a18,0,0
a19,1,1
a20,1,1
a22,0,0
a23,1,0
a24,0,0
a25,1,0
a29,0,1
a30,1,0
a31,1,0
a33,0,0
a36,1,0
a37,0,0
a38,1,1
a40,1,1
a44,1,0
a46,1,0
a48,1,1
a49,0,0
a54,0,1
a55,1,0
a56,1,0
a61,0,0
a62,0,0
a63,0,0
a66,1,0
a67,0,0
a71,1,0
a72,0,0
a73,1,0
a75,1,1
a76,1,0
a77,1,1
a78,1,0
a79,0,1
a0,1,0
a1,1,0
a12,0,0
a13,1,0
a21,0,0
a26,1,0
a27,0,0
a28,0,0
a34,0,0
a35,0,0
a39,1,0
a42,1,0
a45,1,0
a52,0,0
a53,1,0
a57,1,0
a58,0,0
a60,0,1
a64,0,1
a69,0,0
a74,1,0
a4,1,0
a8,0,0
a10,1,1
a43,0,0
a47,0,0
a50,0,1
a70,0,0
a59,1,0
a17,1,0
a41,1,0
a68,1,1
a32,1,0
a51,0,1
a65,1,0
