Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,1
a2,1,1
a3,0,0
a5,1,0
a6,0,1
a8,0,1
a9,1,1
a11,1,1
a12,1,1
a13,0,1
a17,1,0
a18,1,0
a21,1,1
a23,1,1
a24,0,0
a25,1,1
a28,1,1
a29,0,0
a30,0,1
a31,1,0
a32,1,0
a33,0,1
a34,1,1
a35,0,0
a36,0,1
a37,1,1
a38,0,0
a39,1,0
a40,0,0
a41,0,1
a42,1,0
a45,1,0
a46,1,1
a47,0,0
a49,1,1
a50,0,1
a51,1,0
a53,1,0
a54,1,0
a57,1,1
a58,0,1
a59,1,0
a60,1,1
a61,1,1
a62,0,0
a64,0,1
a66,1,0
a67,1,0
a68,0,0
a69,0,1
a73,0,0
a74,1,1
a75,1,1
a78,1,1
a79,0,0
a80,1,0
a81,1,0
a82,1,0
a83,0,1
a84,0,1
a85,0,1
a87,1,0
a88,1,0
a90,0,0
a94,0,0
a97,0,0
a98,0,0
a102,0,1
a109,0,0
a112,1,1
a113,0,0
a114,0,0
a117,0,1
a118,1,0
a119,0,1
a122,0,0
a125,1,0
a126,1,1
a127,1,0
a128,0,0
a129,0,1
a130,0,1
a131,1,1
a132,0,0
a133,1,0
a134,1,1
a135,0,1
a136,1,1
a139,1,1
a140,0,0
a141,1,1
a142,0,0
a143,0,0
a144,0,0
a145,0,0
a146,1,0
a147,1,0
a150,0,1
a153,1,1
a156,0,0
a157,0,0
a158,1,1
a159,1,0
a164,0,1
a165,1,1
a167,1,1
a170,0,1
a171,0,1
a172,0,1
a173,0,0
a174,1,0
a176,0,1
a178,0,1
a181,0,1
a182,0,1
a183,0,1
a184,0,1
a185,1,0
a190,0,0
a192,0,1
a193,0,1
a194,0,1
a195,0,0
a198,0,1
a199,1,1
a200,0,0
a201,0,0
a202,1,1
a203,0,1
a208,0,0
a210,0,0
a211,0,1
a212,1,1
a213,0,0
a215,0,0
a216,0,1
a217,0,1
a220,0,1
a224,1,0
a225,0,1
a1,1,1
a4,0,0
a7,1,0
a10,0,1
a14,0,1
a16,0,0
a19,1,1
a20,0,1
a22,1,1
a43,1,1
a44,0,1
a52,1,1
a55,1,0
a63,1,1
a65,0,1
a70,0,1
a71,1,1
a72,0,1
a76,0,1
a77,1,0
a93,0,0
a96,0,0
a101,1,1
a103,0,0
a104,0,0
a106,1,1
a107,0,1
a108,1,0
a111,1,1
a115,0,0
a116,1,1
a123,0,0
a124,1,1
a137,0,1
a138,1,1
a148,0,1
a149,0,0
a151,1,1
a154,1,0
a155,1,1
a161,0,1
a163,1,1
a177,0,0
a179,1,0
a180,0,1
a186,1,0
a188,0,0
a191,0,0
a196,0,0
a197,0,1
a204,0,0
a205,0,1
a206,0,1
a207,0,0
a209,0,1
a214,0,0
a218,0,0
a219,0,1
a222,0,1
a223,0,1
a15,0,1
a26,1,1
a48,0,0
a56,0,1
a86,0,0
a89,0,1
a92,1,1
a100,0,0
a110,0,1
a120,0,1
a121,1,1
a152,0,0
a160,1,1
a168,1,1
a187,0,1
a189,0,1
a221,1,0
a105,1,0
a162,1,1
a175,1,0
a91,0,0
a95,1,0
a99,0,1
a166,1,1
a27,0,1
a169,1,1
