Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,1
a2,0,1
a3,1,1
a4,0,1
a8,0,1
a9,1,0
a13,0,0
a14,1,1
a16,1,0
a17,0,0
a19,0,0
a20,1,1
a22,1,1
a23,0,1
a24,1,1
a26,1,1
a27,1,1
a31,1,0
a32,1,1
a33,1,0
a35,0,0
a38,0,0
a40,1,0
a42,0,0
a43,0,1
a44,0,0
a45,0,0
a49,0,1
a50,1,0
a51,1,0
a52,1,0
a53,0,1
a57,0,0
a58,1,0
a60,1,0
a61,0,0
a62,1,0
a63,1,1
a65,0,1
a66,0,0
a67,1,0
a69,0,0
a72,1,1
a74,1,0
a75,0,0
a76,0,1
a79,1,0
a80,0,0
a81,1,1
a83,1,0
a84,1,0
a87,0,0
a88,1,0
a90,1,0
a91,1,0
a93,1,0
a94,0,0
a95,1,0
a100,1,1
a101,1,1
a105,0,0
a108,0,0
a109,0,1
a110,0,0
a111,1,0
a113,0,0
a114,1,1
a115,1,0
a116,0,0
a118,1,1
a119,0,1
a120,1,0
a121,0,1
a126,1,0
a127,0,0
a130,1,0
a131,0,0
a133,0,0
a135,1,1
a136,1,1
a138,0,0
a139,1,0
a140,1,1
a145,0,0
a146,1,0
a149,1,0
a150,0,0
a151,0,1
a152,1,0
a154,1,0
a155,0,0
a158,1,1
a162,0,1
a163,1,1
a166,1,1
a167,1,0
a172,1,0
a176,0,0
a179,0,0
a181,0,0
a183,0,0
a187,0,0
a188,0,0
a191,1,0
a192,1,1
a193,0,0
a194,1,0
a197,0,0
a198,1,0
a202,0,0
a203,1,0
a204,1,0
a207,1,0
a208,0,0
a209,0,1
a210,1,0
a211,1,0
a213,1,0
a214,0,0
a215,0,1
a216,0,0
a219,0,0
a220,0,0
a222,0,0
a224,1,1
a226,1,1
a227,0,0
a231,0,0
a233,1,0
a235,1,1
a236,0,0
a237,1,1
a238,1,0
a239,1,0
a244,0,0
a245,0,1
a246,0,1
a247,1,0
a249,0,1
a258,0,1
a259,0,0
a260,0,0
a261,0,0
a262,0,0
a264,0,1
a265,1,0
a266,1,0
a267,1,0
a271,0,0
a272,0,0
a274,1,0
a275,1,0
a276,0,0
a278,0,0
a280,1,0
a281,1,0
a1,0,1
a10,1,1
a12,1,1
a15,0,0
a21,0,0
a28,0,0
a29,0,1
a41,0,1
a47,1,1
a48,0,0
a54,0,1
a55,1,0
a64,1,0
a68,0,0
a71,1,0
a73,1,0
a77,1,1
a89,1,1
a98,0,0
a102,1,1
a104,1,0
a112,1,0
a117,1,0
a122,0,0
a123,1,1
a128,1,0
a129,1,0
a134,0,0
a137,0,0
a141,0,0
a143,0,0
a144,1,0
a147,0,0
a159,0,0
a160,0,0
a161,0,0
a164,0,0
a165,0,0
a169,0,0
a170,0,1
a171,0,1
a173,0,1
a184,0,0
a185,1,0
a190,1,0
a196,0,0
a201,0,0
a206,0,0
a217,0,0
a218,1,0
a223,0,0
a228,1,0
a232,0,0
a234,1,1
a241,0,0
a248,0,1
a251,0,0
a252,0,0
a254,1,1
a255,0,0
a257,0,0
a268,0,1
a270,1,0
a273,0,1
a277,1,0
a283,0,0
a285,1,0
a5,1,1
a6,1,0
a7,1,0
a18,0,1
a36,1,0
a37,1,0
a46,1,1
a59,1,0
a70,0,1
a78,1,0
a82,1,1
a85,1,0
a92,1,1
a107,1,1
a124,1,0
a132,1,0
a148,1,1
a156,1,0
a177,0,0
a180,0,0
a182,0,0
a189,0,0
a195,1,1
a200,0,0
a212,0,0
a221,0,0
a225,1,0
a229,0,1
a230,0,0
a242,0,0
a243,1,1
a250,0,0
a253,1,0
a263,0,0
a284,0,0
a11,1,0
a39,1,0
a56,0,0
a86,1,0
a96,0,1
a97,1,1
a106,1,0
a125,0,0
a142,1,1
a153,1,1
a168,1,0
a174,0,1
a175,0,0
a205,1,0
a256,1,0
a269,0,0
a279,0,0
a282,0,0
a30,1,0
a34,1,0
a103,1,0
a157,0,1
a186,0,0
a99,1,0
a178,0,0
a240,0,0
a199,1,0
a25,0,1
