Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,0
a2,1,0
a4,1,0
a5,1,0
a6,0,1
a7,1,0
a11,0,0
a13,1,0
a15,1,0
a17,1,0
a18,1,0
a19,1,0
a22,0,0
a23,0,0
a25,1,1
a26,0,0
a30,1,1
a31,1,0
a33,1,0
a34,1,0
a37,1,0
a38,1,0
a39,1,0
a41,0,0
a42,1,0
a44,1,0
a46,1,0
a48,0,1
a49,0,0
a51,0,0
a52,1,0
a54,0,0
a55,1,1
a56,0,1
a59,0,0
a1,1,1
a8,0,0
a10,0,1
a12,0,0
a14,1,0
a21,1,0
a27,1,0
a29,0,0
a35,1,0
a36,1,0
a40,1,0
a43,1,0
a50,1,0
a53,1,0
a58,0,0
a16,1,0
a20,1,0
a24,1,0
a45,1,0
a47,0,0
a57,0,0
a3,1,0
a28,0,1
a32,1,0
a9,0,0
