Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,0
a1,1,0
a2,1,1
a3,1,0
a5,1,0
a7,0,0
a9,1,1
a10,1,0
a15,0,1
a16,0,0
a17,1,0
a18,1,0
a19,0,0
a21,1,0
a24,1,0
a26,0,0
a28,0,0
a29,0,1
a30,1,1
a32,0,0
a33,1,0
a35,1,0
a37,0,0
a38,1,0
a39,0,0
a41,1,1
a42,1,0
a44,0,0
a45,1,1
a46,0,0
a49,1,0
a50,1,0
a54,1,0
a56,1,0
a59,1,0
a60,1,0
a61,1,0
a63,1,0
a64,0,0
a66,1,0
a67,0,1
a68,0,0
a70,1,0
a71,1,0
a73,1,0
a74,1,0
a76,1,0
a77,1,1
a78,0,0
a79,1,1
a82,0,0
a83,0,1
a86,1,0
a87,1,0
a89,1,0
a90,1,0
a92,1,0
a95,0,0
a96,1,0
a97,1,0
a98,1,0
a99,0,1
a105,0,0
a108,1,0
a110,0,0
a113,0,1
a114,1,1
a117,0,0
a119,1,0
a8,1,0
a11,0,1
a12,1,0
a22,1,1
a25,1,0
a31,1,1
a34,0,0
a43,1,0
a47,0,0
a48,1,0
a52,1,0
a53,0,0
a57,1,0
a62,1,1
a65,1,0
a69,1,0
a75,1,0
a80,1,0
a81,1,0
a84,0,0
a91,1,0
a93,1,0
a94,1,0
a101,1,0
a103,1,1
a104,0,0
a107,1,0
a109,1,0
a112,1,0
a118,1,0
a4,0,0
a6,1,1
a13,1,1
a14,0,1
a20,0,0
a23,1,1
a27,0,0
a36,1,1
a51,0,1
a85,1,0
a100,0,1
a102,1,1
a106,1,0
a111,1,0
a116,0,0
a58,1,0
a72,1,0
a88,1,0
a115,0,1
a55,1,0
a40,1,0
