Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,0
a3,1,0
a4,1,1
a7,1,0
a8,1,1
a10,1,0
a11,1,0
a14,1,0
a16,1,0
a17,1,1
a18,1,0
a21,1,0
a22,1,0
a23,1,0
a24,1,0
a27,1,0
a28,1,0
a30,1,1
a32,1,0
a33,1,1
a35,1,1
a37,0,0
a39,0,1
a40,1,0
a41,1,1
a42,1,0
a46,1,0
a48,1,0
a49,1,0
a50,1,0
a51,0,0
a52,1,0
a53,1,1
a54,1,0
a55,0,1
a57,0,0
a58,0,0
a59,1,0
a60,0,0
a66,0,1
a67,1,1
a69,1,0
a1,1,0
a9,0,0
a12,1,0
a13,0,1
a20,1,0
a25,1,0
a29,1,0
a34,1,0
a36,1,0
a43,0,0
a45,1,0
a47,1,0
a62,1,0
a63,0,1
a5,1,0
a15,0,0
a38,1,0
a44,1,0
a56,0,0
a61,0,1
a6,0,0
a19,1,1
a26,1,0
a64,0,0
a65,0,0
a68,1,0
a2,1,1
a31,1,0
