Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,1
a3,1,0
a4,1,0
a5,0,0
a6,0,0
a10,0,0
a11,1,0
a13,1,0
a14,1,0
a15,1,0
a16,0,0
a19,1,0
a20,0,0
a25,1,0
a26,1,1
a27,1,0
a30,1,0
a32,1,0
a34,1,0
a35,1,0
a36,1,0
a37,1,1
a40,1,0
a41,1,0
a43,1,0
a45,1,0
a49,1,0
a51,1,0
a57,1,1
a59,1,0
a60,1,0
a61,1,1
a62,1,0
a65,0,0
a67,0,1
a70,0,0
a71,0,1
a72,0,0
a74,1,0
a76,0,0
a77,0,1
a80,1,0
a85,0,1
a86,0,0
a87,1,0
a91,1,0
a92,1,0
a93,0,0
a95,0,0
a98,1,0
a99,1,0
a1,1,0
a2,0,0
a7,0,1
a8,1,0
a9,0,1
a12,1,0
a17,1,1
a18,1,0
a21,0,0
a28,1,0
a29,1,0
a31,1,0
a33,1,0
a38,1,0
a39,1,0
a42,1,1
a47,0,0
a50,1,0
a52,1,0
a54,1,0
a55,1,1
a56,1,0
a58,1,0
a66,0,0
a69,1,0
a73,0,1
a75,1,0
a79,0,1
a82,1,0
a84,0,1
a89,1,0
a90,1,0
a94,1,0
a96,1,0
a22,1,0
a24,1,0
a44,1,0
a63,0,0
a83,1,0
a23,1,0
a48,0,1
a68,1,0
a78,1,0
a97,1,0
a53,1,0
a64,1,1
a81,1,1
a46,1,0
a88,1,0
