Argument,In_Stability_Impact,Out_Stability_Impact
a2,0,1
a3,1,1
a4,0,1
a7,0,0
a8,0,1
a10,0,1
a12,1,1
a13,1,0
a14,0,0
a16,1,0
a17,1,0
a19,1,0
a22,1,1
a23,0,0
a26,0,1
a31,0,1
a33,0,1
a35,1,0
a36,1,1
a37,0,0
a38,1,0
a40,0,1
a44,0,1
a45,1,0
a47,0,1
a48,1,1
a50,0,0
a53,1,1
a54,1,0
a55,0,0
a59,0,1
a62,1,0
a64,0,0
a65,1,1
a66,0,0
a71,1,1
a73,0,0
a79,1,1
a80,0,0
a81,1,1
a82,0,1
a85,0,1
a86,1,1
a87,1,1
a90,1,0
a91,0,1
a92,0,0
a93,1,0
a96,0,1
a97,0,0
a99,1,0
a100,0,0
a101,1,0
a102,1,0
a104,1,0
a105,0,1
a108,1,0
a109,0,0
a113,1,0
a115,1,0
a117,1,1
a118,1,1
a119,1,0
a121,1,1
a124,0,0
a127,1,0
a130,1,1
a132,0,0
a134,0,0
a135,1,0
a136,1,0
a140,1,1
a144,1,1
a145,1,1
a146,0,1
a147,1,0
a148,0,0
a150,0,1
a152,0,0
a153,0,0
a154,0,0
a155,1,0
a157,0,1
a160,1,1
a161,1,0
a163,0,0
a167,0,1
a169,1,1
a170,0,1
a171,0,0
a173,0,1
a176,1,0
a177,1,0
a178,0,1
a181,0,1
a182,1,0
a184,0,0
a185,0,1
a187,0,0
a190,1,0
a192,1,0
a194,1,1
a196,0,1
a199,1,1
a201,0,1
a202,1,0
a203,0,0
a205,1,1
a207,1,1
a211,0,1
a212,0,0
a213,1,0
a214,0,0
a217,1,0
a218,1,0
a221,0,1
a223,1,1
a226,1,0
a227,0,1
a228,0,1
a229,0,1
a230,1,0
a235,0,1
a236,0,0
a237,0,0
a238,0,1
a240,0,0
a244,0,1
a245,0,1
a246,0,1
a249,1,1
a252,1,0
a253,0,1
a256,1,0
a257,0,1
a259,1,0
a269,1,0
a273,1,0
a274,0,1
a276,0,1
a277,0,0
a278,0,0
a280,1,0
a282,1,0
a283,0,0
a284,0,0
a285,0,0
a286,0,0
a287,1,1
a290,0,1
a291,0,1
a292,0,0
a6,1,1
a9,1,0
a18,1,0
a21,1,0
a25,1,0
a27,1,0
a28,0,0
a29,1,0
a30,1,1
a32,1,1
a39,1,0
a42,1,0
a43,0,0
a60,1,1
a61,0,1
a63,1,0
a67,0,1
a69,0,1
a72,1,1
a74,1,0
a75,0,1
a88,1,0
a89,0,0
a94,1,0
a98,0,1
a103,0,0
a111,1,0
a114,1,0
a120,1,0
a122,1,0
a133,1,1
a137,1,0
a139,1,0
a141,0,0
a142,0,1
a151,0,1
a158,0,0
a159,0,0
a164,1,0
a166,1,1
a168,1,0
a174,0,1
a175,0,0
a179,0,0
a183,0,1
a189,0,1
a191,0,1
a195,0,0
a197,0,1
a206,0,0
a208,1,1
a210,1,1
a215,0,1
a222,0,1
a225,0,1
a232,1,1
a233,0,1
a234,0,0
a239,0,0
a242,1,0
a247,0,1
a262,1,0
a264,1,0
a265,1,0
a266,1,1
a267,0,1
a272,1,0
a275,1,1
a281,0,1
a288,0,0
a289,1,0
a294,0,0
a0,1,0
a5,0,0
a11,1,1
a20,1,1
a49,1,0
a52,1,1
a56,0,1
a68,1,0
a70,0,1
a77,1,0
a78,1,1
a84,1,1
a106,1,0
a107,0,1
a112,0,0
a125,0,0
a126,1,0
a129,1,0
a131,0,1
a138,0,1
a143,0,0
a172,1,0
a193,0,0
a204,1,1
a216,0,0
a219,1,1
a220,1,1
a231,1,1
a243,1,0
a248,0,1
a250,0,0
a251,0,0
a254,1,0
a258,0,0
a260,1,0
a263,1,0
a268,0,1
a270,0,1
a271,0,1
a58,1,1
a83,0,1
a95,0,1
a110,1,0
a116,0,0
a123,1,0
a156,1,0
a162,0,0
a180,1,1
a186,1,0
a188,1,0
a200,0,1
a255,0,1
a261,0,0
a279,1,0
a293,1,1
a1,0,1
a24,0,1
a34,1,0
a57,1,0
a76,1,0
a128,1,1
a149,1,0
a224,0,0
a241,0,1
a295,1,0
a15,0,1
a165,0,0
a198,0,1
a209,1,1
a51,1,0
a41,0,1
a46,1,0
