Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,1
a2,0,0
a3,0,1
a4,0,1
a5,1,0
a6,1,0
a8,1,0
a10,1,1
a14,1,0
a15,0,0
a19,1,1
a20,0,1
a22,1,0
a24,0,1
a27,1,0
a29,0,1
a34,0,1
a37,1,1
a38,1,1
a39,1,1
a42,1,0
a43,1,0
a44,1,1
a50,0,1
a51,1,0
a52,0,1
a53,1,0
a54,1,1
a58,1,1
a59,1,1
a60,1,1
a61,0,1
a63,0,1
a64,1,0
a66,0,0
a67,0,1
a68,1,1
a69,1,1
a70,1,0
a72,1,0
a73,0,1
a75,1,0
a77,0,0
a78,1,1
a79,1,1
a80,1,1
a81,1,0
a84,0,1
a86,0,1
a88,1,0
a90,0,0
a92,1,0
a95,1,1
a98,0,1
a99,1,1
a101,0,0
a104,1,1
a105,1,1
a107,1,1
a108,0,1
a112,1,1
a113,0,0
a114,0,1
a115,0,1
a116,1,0
a118,0,0
a119,0,1
a120,1,0
a121,1,0
a122,1,1
a123,1,1
a125,1,0
a126,0,0
a130,1,1
a131,0,1
a134,0,0
a135,1,1
a136,1,1
a137,0,1
a139,0,0
a140,0,0
a142,1,1
a143,1,1
a144,0,0
a146,1,0
a147,1,0
a148,0,0
a149,1,0
a150,1,1
a151,0,0
a153,1,1
a154,0,1
a155,0,1
a156,1,1
a158,0,0
a159,1,1
a160,0,0
a161,0,1
a163,0,0
a164,0,0
a165,1,0
a166,0,1
a168,1,0
a169,0,1
a170,1,0
a171,0,1
a172,1,1
a173,1,0
a174,0,0
a175,1,0
a176,1,0
a177,1,1
a178,0,0
a182,0,0
a184,1,0
a185,1,1
a189,1,0
a190,1,1
a193,0,1
a198,0,1
a200,1,0
a201,1,0
a202,1,1
a203,0,0
a204,0,0
a207,1,1
a208,0,1
a209,0,0
a210,1,1
a211,0,1
a212,1,1
a214,0,1
a216,1,0
a217,0,0
a219,1,1
a221,0,1
a223,0,0
a224,1,0
a226,0,1
a229,1,0
a230,0,0
a233,1,1
a234,0,0
a235,0,1
a239,1,1
a242,1,1
a244,1,1
a245,1,1
a246,0,0
a247,0,0
a248,0,0
a253,0,1
a254,0,0
a259,0,1
a260,1,1
a261,0,1
a262,1,0
a263,0,0
a268,1,1
a272,0,1
a274,0,0
a276,1,1
a277,1,1
a278,0,0
a279,0,1
a281,1,0
a282,0,1
a283,1,1
a284,1,1
a285,0,1
a286,1,1
a287,0,1
a288,0,1
a290,0,1
a291,1,1
a292,1,0
a295,0,0
a297,0,0
a299,0,0
a300,0,0
a301,0,0
a302,0,0
a304,0,1
a306,1,1
a307,1,1
a308,1,1
a309,1,0
a312,0,0
a315,0,1
a317,0,1
a318,0,0
a320,0,0
a321,1,1
a322,0,1
a325,0,1
a327,1,0
a328,1,0
a329,0,0
a330,0,0
a333,0,1
a334,0,1
a335,0,0
a336,0,1
a337,1,0
a339,0,0
a340,1,1
a342,0,1
a344,1,1
a345,1,0
a11,0,1
a13,1,0
a16,0,1
a18,1,0
a21,1,1
a23,1,0
a26,1,1
a28,1,1
a30,0,0
a32,0,1
a33,1,1
a35,0,1
a45,1,0
a47,1,0
a55,1,0
a56,1,0
a62,0,0
a71,0,1
a74,1,0
a82,0,0
a83,0,1
a93,0,1
a96,0,1
a106,1,1
a109,0,1
a110,1,1
a111,1,0
a124,1,1
a127,0,0
a129,1,1
a132,1,1
a133,0,1
a138,0,1
a141,0,0
a145,0,0
a152,0,1
a162,1,1
a167,1,0
a183,0,1
a192,0,0
a196,1,0
a199,0,0
a205,0,0
a206,0,0
a213,1,1
a218,0,1
a220,0,1
a227,1,1
a232,0,0
a236,0,0
a237,0,1
a240,0,0
a241,1,1
a250,0,0
a251,0,0
a256,0,0
a271,0,0
a280,0,1
a289,1,0
a293,0,0
a305,0,1
a311,0,1
a314,0,0
a316,1,1
a319,1,0
a324,0,1
a326,0,0
a331,1,0
a332,0,0
a341,0,0
a1,0,1
a9,1,0
a17,1,1
a25,1,1
a36,0,1
a65,1,1
a89,0,0
a91,1,0
a94,0,0
a97,0,1
a100,1,0
a117,0,0
a179,1,0
a181,1,0
a186,0,0
a187,1,1
a197,0,1
a225,1,1
a238,1,0
a243,1,0
a257,0,0
a265,1,0
a267,0,0
a269,0,1
a298,1,0
a310,1,1
a338,0,1
a343,0,0
a12,0,0
a31,0,1
a40,1,1
a41,0,1
a46,1,0
a76,0,1
a102,1,1
a103,1,1
a128,0,1
a157,1,1
a180,1,1
a194,0,1
a215,1,0
a252,0,1
a255,1,0
a270,1,0
a273,0,1
a275,0,0
a294,0,1
a296,0,0
a303,0,1
a48,1,1
a49,0,0
a57,1,1
a228,1,0
a249,1,0
a264,1,1
a266,1,1
a7,1,1
a188,0,1
a222,1,0
a231,0,1
a85,1,1
a87,0,1
a258,1,0
a191,0,1
a323,1,0
a195,0,1
a313,0,1
