Argument,In_Stability_Impact,Out_Stability_Impact
a1,0,0
a2,1,0
a4,1,0
a5,1,1
a8,1,0
a9,1,0
a10,0,0
a11,1,1
a13,0,0
a14,1,0
a15,1,0
a18,0,0
a20,0,0
a21,1,1
a23,1,0
a24,0,0
a25,1,0
a26,1,0
a27,0,1
a28,0,0
a32,1,0
a33,1,0
a35,1,0
a38,0,0
a39,1,0
a40,1,0
a41,0,0
a42,0,0
a44,1,0
a47,1,0
a50,0,1
a51,1,1
a52,1,0
a53,1,0
a54,0,0
a55,1,0
a56,1,0
a58,1,0
a59,1,0
a63,0,0
a64,1,0
a66,1,0
a67,1,0
a68,1,0
a69,1,0
a70,1,0
a71,1,0
a72,0,0
a74,1,0
a76,0,0
a77,1,0
a79,1,0
a82,1,0
a83,0,1
a86,1,0
a87,1,0
a88,1,0
a89,1,0
a90,1,0
a91,1,1
a92,1,0
a96,1,0
a97,1,0
a98,1,1
a100,1,0
a101,0,0
a105,1,0
a106,1,1
a107,1,0
a109,1,0
a12,1,1
a16,0,0
a19,0,0
a29,0,1
a30,1,0
a36,0,1
a37,1,0
a43,1,1
a49,1,0
a57,0,1
a61,1,0
a62,1,0
a75,1,0
a78,0,0
a85,0,0
a94,0,0
a95,1,0
a99,1,0
a102,0,1
a108,0,1
a7,1,0
a22,0,1
a34,1,1
a45,1,1
a60,0,1
a65,0,1
a81,0,0
a0,1,0
a31,0,0
a46,0,1
a48,1,1
a80,1,0
a93,1,0
a103,1,1
a104,0,0
a6,0,0
a17,1,0
a73,0,0
a84,1,0
a3,0,0
