Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,0
a1,1,0
a2,0,0
a3,0,0
a5,1,0
a6,1,0
a7,0,1
a10,1,0
a12,1,0
a16,1,0
a18,1,0
a19,1,0
a20,1,0
a24,1,0
a26,1,1
a28,1,0
a30,1,0
a34,1,0
a35,0,1
a38,1,0
a40,1,1
a44,1,0
a46,0,0
a48,1,1
a49,1,0
a51,1,0
a52,1,0
a53,0,1
a54,0,1
a57,0,0
a59,1,0
a61,1,1
a63,1,0
a64,0,0
a65,0,0
a68,0,0
a69,1,0
a70,1,0
a71,0,1
a72,1,0
a75,1,0
a76,1,1
a77,0,0
a80,0,1
a82,0,0
a83,0,0
a86,1,0
a87,0,1
a90,0,0
a92,1,0
a93,1,1
a94,1,0
a95,1,0
a97,0,1
a99,1,0
a100,1,0
a103,0,0
a108,1,0
a109,1,1
a4,0,0
a8,1,0
a9,0,0
a11,1,1
a14,0,0
a17,1,0
a22,1,0
a23,1,0
a25,1,0
a32,1,0
a36,1,0
a39,1,0
a42,1,0
a45,1,0
a47,1,0
a55,0,0
a58,0,0
a66,0,0
a67,1,0
a73,0,0
a74,1,1
a78,1,0
a84,1,1
a85,1,0
a88,1,0
a89,1,0
a91,1,0
a96,1,0
a98,1,1
a101,1,0
a105,1,0
a106,1,0
a107,1,1
a13,1,0
a15,0,0
a21,1,0
a29,1,0
a37,0,0
a41,1,1
a50,1,1
a56,1,0
a27,1,1
a43,1,0
a60,0,0
a62,1,0
a79,1,0
a81,0,1
a102,0,0
a104,0,1
a31,1,1
a33,1,0
