Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,0
a2,1,1
a3,1,1
a4,0,1
a7,1,1
a8,0,1
a9,0,1
a10,0,1
a12,1,0
a15,0,0
a18,0,0
a20,1,0
a22,1,0
a23,0,1
a25,0,1
a26,0,0
a28,1,0
a29,1,0
a30,0,0
a31,0,0
a33,0,1
a35,1,1
a36,1,0
a37,0,1
a39,0,0
a40,1,1
a41,0,1
a42,0,0
a43,1,0
a44,1,0
a45,0,0
a46,1,0
a47,1,0
a49,0,0
a51,1,1
a52,0,1
a54,0,0
a55,0,0
a57,0,1
a58,1,1
a59,0,1
a60,1,0
a61,1,1
a62,1,0
a64,1,0
a65,1,1
a67,1,1
a69,1,0
a70,1,0
a71,1,0
a72,0,1
a75,1,0
a76,0,0
a78,1,0
a80,0,0
a81,1,1
a82,1,0
a86,0,1
a87,1,0
a88,1,1
a89,0,1
a90,0,0
a92,1,1
a93,0,0
a94,0,0
a96,1,0
a98,0,1
a103,1,0
a105,0,1
a108,1,1
a109,1,1
a110,1,1
a111,1,0
a113,0,0
a114,1,0
a116,0,1
a117,1,1
a119,1,0
a120,0,1
a121,0,0
a122,0,1
a125,0,1
a127,0,1
a128,1,0
a133,0,1
a135,1,1
a136,1,1
a137,0,1
a139,0,1
a140,1,1
a141,0,1
a142,0,0
a143,0,1
a144,0,1
a146,0,1
a147,0,1
a148,0,1
a150,0,1
a151,1,0
a157,1,1
a160,0,1
a162,0,1
a163,0,0
a164,0,1
a165,0,1
a167,0,1
a169,1,1
a170,0,1
a172,1,1
a177,1,0
a180,0,0
a181,0,0
a182,0,1
a183,1,0
a184,1,1
a185,0,1
a186,0,1
a187,0,0
a192,1,1
a193,0,1
a195,1,1
a196,0,1
a200,0,0
a203,0,1
a204,1,1
a205,1,1
a1,1,1
a14,1,0
a16,1,0
a17,1,0
a19,1,0
a21,0,1
a24,0,0
a27,1,1
a50,1,0
a53,1,1
a56,0,1
a66,0,1
a68,0,1
a73,1,1
a74,0,1
a77,0,1
a91,0,1
a97,1,1
a104,1,1
a107,0,0
a118,0,1
a123,1,1
a129,0,1
a130,0,0
a131,0,1
a152,1,0
a154,0,0
a156,0,1
a159,0,1
a166,1,1
a171,0,1
a175,1,1
a176,1,0
a178,0,0
a179,0,1
a188,0,1
a191,1,1
a197,1,1
a198,0,1
a199,1,1
a5,1,1
a13,1,0
a38,1,0
a48,1,1
a79,1,0
a83,0,1
a95,0,1
a99,0,1
a101,1,1
a106,0,1
a115,0,1
a126,1,1
a134,0,0
a149,0,1
a153,0,1
a161,0,0
a174,0,1
a190,1,1
a201,1,1
a6,1,1
a11,1,1
a34,1,1
a63,1,1
a85,1,0
a112,1,1
a132,0,0
a145,0,0
a158,0,1
a168,1,0
a102,1,0
a124,0,1
a155,0,1
a173,0,1
a189,0,0
a202,0,1
a32,1,1
a100,0,1
a138,1,1
a194,0,0
a84,1,0
