Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,0
a2,1,1
a3,1,1
a4,1,0
a6,1,0
a7,1,0
a12,1,1
a14,1,0
a15,1,0
a17,1,0
a18,1,0
a19,1,0
a23,1,0
a26,1,0
a30,1,0
a31,1,1
a37,1,0
a38,1,0
a39,1,0
a41,1,0
a46,1,0
a49,1,0
a51,1,0
a54,1,0
a55,1,0
a56,1,1
a58,1,0
a60,1,0
a61,0,0
a63,0,0
a65,1,0
a67,1,0
a69,1,0
a70,1,0
a73,0,0
a74,1,1
a75,1,0
a76,1,1
a77,1,1
a78,1,0
a79,1,0
a82,1,0
a85,1,0
a86,0,0
a88,1,0
a89,1,0
a90,1,0
a92,1,0
a93,1,0
a98,1,0
a99,0,0
a100,1,0
a101,1,0
a103,1,0
a104,1,0
a105,1,0
a106,0,0
a107,0,0
a108,0,0
a111,1,0
a113,0,1
a114,0,1
a115,0,0
a116,1,1
a118,1,0
a120,1,0
a122,1,1
a123,1,0
a124,1,0
a126,0,0
a128,1,0
a131,1,1
a133,1,0
a134,1,0
a137,1,0
a138,1,0
a139,1,0
a140,0,1
a141,1,0
a149,1,0
a150,0,0
a152,0,0
a154,1,0
a155,0,0
a156,1,0
a158,0,0
a161,0,0
a162,1,0
a163,1,0
a164,1,1
a166,1,1
a168,1,1
a170,1,1
a171,1,1
a172,1,1
a1,1,0
a5,1,0
a10,1,1
a13,1,0
a20,1,0
a21,1,0
a22,1,0
a32,1,0
a35,1,0
a42,1,0
a45,1,0
a47,1,0
a48,1,0
a50,1,0
a52,1,0
a59,1,0
a62,1,0
a68,1,0
a71,1,1
a80,1,0
a83,1,0
a87,0,0
a94,0,0
a95,1,1
a97,1,0
a102,1,0
a112,1,0
a117,0,1
a119,1,0
a129,1,1
a130,1,0
a136,1,1
a142,1,1
a143,1,0
a144,1,1
a146,1,0
a148,1,0
a151,1,1
a157,1,1
a160,0,0
a165,1,0
a167,1,0
a169,1,1
a173,1,1
a174,1,0
a8,0,0
a11,1,0
a27,1,0
a29,0,0
a34,1,0
a40,0,0
a44,1,1
a57,0,0
a64,1,0
a66,0,0
a72,1,0
a81,1,0
a84,1,1
a91,1,0
a110,1,0
a132,0,0
a135,1,1
a145,1,0
a147,1,1
a153,1,0
a159,1,0
a9,1,0
a24,1,0
a25,1,0
a33,0,0
a96,1,1
a109,1,0
a125,1,0
a127,1,0
a43,1,0
a53,1,0
a16,1,0
a28,1,0
a36,1,0
a121,1,0
