Argument,In_Stability_Impact,Out_Stability_Impact
a4,1,0
a5,1,0
a7,1,0
a14,1,0
a15,1,0
a16,1,0
a18,1,1
a19,1,1
a21,0,0
a24,0,1
a25,1,1
a28,1,0
a29,0,0
a33,1,0
a35,1,0
a37,0,1
a38,1,1
a41,0,0
a46,1,1
a47,0,0
a48,1,1
a50,0,1
a52,1,0
a53,0,1
a57,0,1
a62,1,1
a63,1,1
a68,1,0
a69,1,1
a70,0,1
a71,0,0
a72,0,1
a73,1,0
a75,1,1
a77,1,0
a78,0,0
a79,1,0
a80,0,0
a82,0,0
a85,1,0
a87,0,0
a88,0,0
a90,0,1
a93,1,1
a95,0,1
a98,0,0
a103,1,0
a105,1,1
a0,0,1
a2,0,1
a3,0,0
a6,1,0
a9,0,1
a10,1,1
a11,1,0
a17,1,1
a20,1,0
a23,1,0
a27,1,0
a30,1,1
a31,0,1
a32,0,0
a34,0,0
a39,0,0
a42,1,1
a43,0,0
a45,0,0
a51,1,1
a54,0,0
a59,1,0
a60,0,1
a61,0,0
a65,0,0
a67,0,1
a84,1,0
a92,0,1
a96,0,0
a99,1,1
a100,0,0
a101,0,1
a12,0,0
a13,1,0
a22,0,0
a36,1,0
a44,0,1
a49,0,0
a55,1,0
a58,1,0
a64,1,1
a81,0,0
a86,1,0
a89,0,1
a91,1,1
a104,0,0
a1,0,1
a66,0,0
a83,1,0
a94,1,0
a56,0,1
a102,0,1
a8,0,0
a26,0,0
a40,0,1
a74,0,0
a76,0,0
a97,0,1
