Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,0
a2,1,0
a3,0,0
a5,0,0
a6,1,0
a8,1,0
a9,1,1
a10,1,0
a11,0,1
a12,1,0
a17,0,0
a18,1,0
a20,1,1
a22,1,1
a24,0,1
a29,0,1
a31,0,0
a32,1,1
a34,0,0
a35,1,0
a36,1,0
a37,1,0
a38,1,0
a39,1,0
a40,1,1
a41,0,0
a43,0,0
a45,0,0
a46,1,0
a48,1,0
a49,1,0
a53,0,1
a54,0,0
a59,0,0
a61,0,0
a62,0,0
a65,0,0
a67,0,0
a71,0,0
a72,0,0
a73,1,0
a74,1,0
a75,0,0
a76,1,0
a78,1,0
a79,1,0
a1,1,0
a4,1,0
a13,0,0
a14,0,0
a16,1,0
a26,1,0
a28,1,1
a33,0,1
a42,0,1
a47,0,1
a50,0,0
a51,1,1
a52,1,0
a56,1,0
a64,1,1
a66,1,0
a68,1,0
a69,1,0
a70,1,0
a77,1,0
a7,1,0
a19,1,0
a21,0,0
a23,1,1
a27,1,1
a44,1,0
a58,1,0
a15,1,0
a25,1,0
a55,1,0
a60,1,1
a63,0,0
a57,1,0
a30,1,0
