Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,1
a1,1,1
a3,1,0
a5,1,0
a6,1,1
a8,1,0
a9,0,0
a10,1,0
a11,0,1
a14,0,0
a15,1,1
a18,1,1
a20,1,0
a22,1,0
a26,0,0
a27,0,0
a28,1,1
a29,1,1
a31,1,1
a32,0,0
a33,1,1
a36,1,0
a37,1,1
a38,0,0
a39,0,1
a40,1,0
a41,0,0
a43,0,0
a44,0,0
a45,0,1
a46,1,0
a48,0,1
a49,0,0
a51,1,1
a53,1,1
a56,1,1
a58,0,0
a59,0,0
a60,0,1
a61,0,0
a62,0,1
a64,1,0
a66,1,0
a67,1,0
a68,0,1
a69,0,1
a70,1,0
a71,1,0
a73,0,1
a77,1,0
a80,0,1
a81,0,0
a82,1,1
a84,0,1
a85,1,0
a86,0,1
a87,1,0
a89,0,0
a95,0,1
a97,0,0
a98,0,0
a99,1,1
a100,0,1
a101,1,1
a102,1,1
a103,1,0
a105,0,1
a107,1,1
a108,1,0
a109,1,0
a111,0,0
a112,0,1
a114,1,0
a116,1,1
a118,0,0
a122,1,1
a123,0,0
a124,1,1
a125,1,1
a126,0,1
a127,0,1
a128,0,1
a129,1,0
a130,1,0
a132,1,1
a133,1,0
a134,0,0
a135,0,1
a136,1,0
a138,1,1
a139,1,1
a140,1,1
a7,1,1
a12,0,1
a13,1,0
a16,0,0
a17,1,0
a23,1,0
a24,1,1
a42,0,0
a47,1,1
a52,0,0
a55,1,1
a57,0,1
a63,1,0
a72,1,1
a74,0,0
a79,1,1
a90,1,1
a91,0,0
a96,0,1
a104,1,1
a106,1,0
a110,0,0
a113,0,1
a117,1,1
a120,0,0
a121,1,1
a2,0,1
a19,1,1
a35,1,0
a50,1,1
a54,0,0
a65,0,0
a75,1,1
a78,0,1
a83,1,0
a88,1,0
a92,1,0
a93,1,0
a115,1,0
a25,1,0
a76,1,0
a94,1,1
a131,0,0
a137,0,1
a4,1,1
a21,1,0
a30,0,0
a34,0,0
a119,0,0
