Argument,In_Stability_Impact,Out_Stability_Impact
a2,1,0
a3,1,0
a6,1,0
a7,1,0
a8,0,1
a9,1,0
a11,0,0
a12,1,0
a13,0,0
a14,1,1
a15,1,0
a18,1,0
a21,1,0
a22,0,0
a25,0,0
a26,1,0
a27,1,0
a28,1,1
a29,1,0
a30,0,0
a31,1,0
a34,1,0
a35,1,0
a37,1,0
a38,1,0
a40,1,0
a41,1,0
a42,1,0
a43,1,0
a46,0,0
a47,0,1
a49,1,0
a51,1,0
a53,1,0
a55,1,0
a57,1,0
a58,1,0
a59,0,0
a62,1,0
a64,1,0
a65,0,1
a68,1,0
a69,1,0
a70,1,1
a71,1,0
a74,1,0
a77,1,1
a78,1,1
a80,1,0
a84,0,1
a86,1,1
a88,0,0
a92,1,0
a93,1,0
a96,1,0
a97,1,1
a99,0,0
a100,1,0
a103,0,1
a105,1,0
a108,1,0
a109,1,0
a113,1,0
a114,1,0
a115,1,1
a116,1,1
a117,1,0
a118,1,0
a119,1,0
a120,1,1
a121,1,0
a122,1,0
a123,0,0
a125,0,0
a126,0,0
a127,1,0
a130,1,0
a131,1,0
a132,1,0
a134,1,0
a135,1,0
a136,1,0
a139,1,1
a0,1,0
a1,1,0
a17,1,0
a19,1,1
a20,1,0
a23,1,0
a24,1,0
a32,1,0
a36,1,0
a45,1,1
a48,1,0
a50,1,0
a60,1,0
a61,1,0
a63,1,1
a72,1,0
a73,0,0
a76,1,0
a79,1,0
a83,0,0
a85,1,0
a89,1,0
a91,1,0
a94,0,0
a98,1,0
a102,1,0
a104,1,0
a107,1,0
a110,1,0
a112,1,0
a124,0,1
a129,1,0
a137,1,0
a10,0,1
a33,1,0
a75,1,0
a87,1,0
a90,1,0
a101,1,1
a128,0,0
a5,1,0
a16,1,0
a39,0,0
a52,1,0
a54,1,1
a56,1,0
a66,1,0
a95,1,0
a106,1,1
a111,1,0
a133,1,0
a4,1,0
a44,1,0
a81,1,1
a82,1,1
a138,1,0
a67,1,1
