Argument,In_Stability_Impact,Out_Stability_Impact
a2,1,1
a4,0,0
a5,1,0
a8,0,0
a9,0,0
a13,1,0
a14,0,1
a16,0,0
a17,0,0
a18,1,1
a21,0,0
a23,1,0
a24,1,0
a26,0,1
a31,0,0
a32,0,1
a38,0,0
a40,1,1
a41,0,1
a42,0,0
a43,1,0
a45,1,0
a46,1,0
a51,0,0
a53,1,0
a55,0,0
a56,0,0
a57,1,1
a58,0,0
a59,1,0
a63,1,0
a64,1,0
a65,0,1
a66,0,0
a67,1,0
a68,0,0
a75,0,1
a76,1,0
a78,1,1
a79,0,1
a80,0,0
a88,1,0
a90,0,0
a92,1,1
a93,0,0
a95,0,1
a97,1,1
a98,1,0
a102,0,0
a105,0,0
a106,1,0
a108,0,1
a109,1,1
a110,0,0
a3,1,0
a6,0,0
a7,1,0
a10,0,0
a11,1,0
a12,0,1
a15,1,0
a19,1,1
a25,0,0
a29,1,0
a34,0,1
a35,1,1
a44,0,0
a47,1,1
a50,1,0
a52,0,1
a62,0,0
a69,0,0
a71,0,0
a73,0,1
a77,0,1
a81,0,1
a84,0,1
a85,0,1
a89,1,0
a100,0,0
a104,0,0
a0,1,1
a1,1,1
a20,1,0
a22,1,0
a27,0,0
a37,1,0
a39,0,1
a48,0,0
a49,0,1
a54,0,0
a60,0,1
a61,1,0
a72,0,0
a82,1,0
a87,1,0
a91,0,0
a96,1,0
a99,1,1
a103,0,0
a28,0,0
a30,0,0
a33,0,1
a36,0,0
a70,0,1
a74,1,0
a83,1,0
a86,0,1
a94,0,0
a101,0,0
a107,1,1
